country_name_short,party_id,party_name_short,tw_page_created,month,tw_posts_n_monthly
NOR,1435,H,2010-05-08,2013-12-01,102
NOR,1435,H,2010-05-08,2014-01-01,122
NOR,1435,H,2010-05-08,2014-02-01,94
NOR,1435,H,2010-05-08,2014-03-01,107
NOR,1435,H,2010-05-08,2014-04-01,57
NOR,1435,H,2010-05-08,2014-05-01,181
NOR,1435,H,2010-05-08,2014-06-01,130
NOR,1435,H,2010-05-08,2014-07-01,57
NOR,1435,H,2010-05-08,2014-08-01,70
NOR,1435,H,2010-05-08,2014-09-01,100
NOR,1435,H,2010-05-08,2014-10-01,132
NOR,1435,H,2010-05-08,2014-11-01,60
NOR,1435,H,2010-05-08,2014-12-01,49
NOR,1435,H,2010-05-08,2015-01-01,88
NOR,1435,H,2010-05-08,2015-02-01,56
NOR,1435,H,2010-05-08,2015-03-01,56
NOR,1435,H,2010-05-08,2015-04-01,144
NOR,1435,H,2010-05-08,2015-05-01,41
NOR,1435,H,2010-05-08,2015-06-01,43
NOR,1435,H,2010-05-08,2015-07-01,61
NOR,1435,H,2010-05-08,2015-08-01,129
NOR,1435,H,2010-05-08,2015-09-01,77
NOR,1435,H,2010-05-08,2015-10-01,49
NOR,1435,H,2010-05-08,2015-11-01,27
NOR,1435,H,2010-05-08,2015-12-01,49
NOR,1435,H,2010-05-08,2016-01-01,66
NOR,1435,H,2010-05-08,2016-02-01,30
NOR,1435,H,2010-05-08,2016-03-01,18
NOR,1435,H,2010-05-08,2016-04-01,118
NOR,1435,H,2010-05-08,2016-05-01,31
NOR,1435,H,2010-05-08,2016-06-01,36
NOR,1435,H,2010-05-08,2016-07-01,6
NOR,1435,H,2010-05-08,2016-08-01,28
NOR,1435,H,2010-05-08,2016-09-01,24
NOR,1435,H,2010-05-08,2016-10-01,27
NOR,1435,H,2010-05-08,2016-11-01,6
NOR,1435,H,2010-05-08,2016-12-01,8
NOR,1435,H,2010-05-08,2017-01-01,22
NOR,1435,H,2010-05-08,2017-02-01,10
NOR,1435,H,2010-05-08,2017-03-01,28
NOR,1435,H,2010-05-08,2017-04-01,6
NOR,1435,H,2010-05-08,2017-05-01,12
NOR,1435,H,2010-05-08,2017-06-01,4
NOR,1435,H,2010-05-08,2017-07-01,3
NOR,1435,H,2010-05-08,2017-08-01,25
NOR,1435,H,2010-05-08,2017-09-01,8
NOR,1435,H,2010-05-08,2017-10-01,6
NOR,1435,H,2010-05-08,2017-11-01,7
NOR,1435,H,2010-05-08,2017-12-01,6
NOR,1435,H,2010-05-08,2018-01-01,14
NOR,1435,H,2010-05-08,2018-02-01,10
NOR,1435,H,2010-05-08,2018-03-01,5
NOR,1435,H,2010-05-08,2018-04-01,39
NOR,1435,H,2010-05-08,2018-05-01,10
NOR,1435,H,2010-05-08,2018-06-01,9
NOR,1435,H,2010-05-08,2018-07-01,2
NOR,1435,H,2010-05-08,2018-08-01,7
NOR,1435,H,2010-05-08,2018-09-01,17
NOR,1435,H,2010-05-08,2018-10-01,7
NOR,1435,H,2010-05-08,2018-11-01,14
NOR,1435,H,2010-05-08,2018-12-01,1
NOR,1435,H,2010-05-08,2019-01-01,3
NOR,1435,H,2010-05-08,2019-02-01,2
NOR,1435,H,2010-05-08,2019-03-01,5
NOR,1435,H,2010-05-08,2019-04-01,2
NOR,1435,H,2010-05-08,2019-05-01,11
NOR,1435,H,2010-05-08,2019-06-01,3
NOR,1435,H,2010-05-08,2019-07-01,2
NOR,1435,H,2010-05-08,2019-08-01,20
NOR,1435,H,2010-05-08,2019-09-01,11
NOR,1435,H,2010-05-08,2019-10-01,1
NOR,1435,H,2010-05-08,2019-11-01,11
NOR,1435,H,2010-05-08,2019-12-01,4
NOR,1435,H,2010-05-08,2020-01-01,5
NOR,1435,H,2010-05-08,2020-02-01,5
NOR,1435,H,2010-05-08,2020-03-01,3
NOR,1435,H,2010-05-08,2020-04-01,1
NOR,1435,H,2010-05-08,2020-05-01,1
NOR,1435,H,2010-05-08,2020-06-01,1
NOR,1435,H,2010-05-08,2020-08-01,1
NOR,1435,H,2010-05-08,2021-08-01,8
NOR,1435,H,2010-05-08,2021-10-01,1
NOR,1435,H,2010-05-08,2021-11-01,3
NOR,1435,H,2010-05-08,2021-12-01,2
NOR,1435,H,2010-05-08,2022-01-01,4
NOR,1435,H,2010-05-08,2022-02-01,3
NOR,1435,H,2010-05-08,2022-03-01,1
NOR,1435,H,2010-05-08,2022-04-01,3
NOR,1435,H,2010-05-08,2022-10-01,4
NOR,1435,H,2010-05-08,2022-11-01,3
NOR,1435,H,2010-05-08,2022-12-01,3
NOR,1538,KrF,2009-04-27,2009-04-01,74
NOR,1538,KrF,2009-04-27,2009-05-01,84
NOR,1538,KrF,2009-04-27,2009-06-01,6
NOR,1538,KrF,2009-04-27,2009-07-01,4
NOR,1538,KrF,2009-04-27,2009-08-01,59
NOR,1538,KrF,2009-04-27,2009-09-01,31
NOR,1538,KrF,2009-04-27,2009-10-01,5
NOR,1538,KrF,2009-04-27,2009-11-01,7
NOR,1538,KrF,2009-04-27,2009-12-01,3
NOR,1538,KrF,2009-04-27,2010-01-01,10
NOR,1538,KrF,2009-04-27,2010-02-01,7
NOR,1538,KrF,2009-04-27,2010-03-01,4
NOR,1538,KrF,2009-04-27,2010-04-01,1
NOR,1538,KrF,2009-04-27,2010-05-01,7
NOR,1538,KrF,2009-04-27,2010-06-01,3
NOR,1538,KrF,2009-04-27,2010-10-01,3
NOR,1538,KrF,2009-04-27,2010-11-01,6
NOR,1538,KrF,2009-04-27,2010-12-01,1
NOR,1538,KrF,2009-04-27,2011-01-01,1
NOR,1538,KrF,2009-04-27,2011-02-01,2
NOR,1538,KrF,2009-04-27,2011-03-01,3
NOR,1538,KrF,2009-04-27,2011-04-01,5
NOR,1538,KrF,2009-04-27,2011-05-01,1
NOR,1538,KrF,2009-04-27,2011-07-01,1
NOR,1538,KrF,2009-04-27,2011-08-01,37
NOR,1538,KrF,2009-04-27,2011-09-01,29
NOR,1538,KrF,2009-04-27,2011-10-01,2
NOR,1538,KrF,2009-04-27,2011-11-01,1
NOR,1538,KrF,2009-04-27,2011-12-01,7
NOR,1538,KrF,2009-04-27,2012-01-01,5
NOR,1538,KrF,2009-04-27,2012-02-01,4
NOR,1538,KrF,2009-04-27,2012-03-01,6
NOR,1538,KrF,2009-04-27,2012-04-01,10
NOR,1538,KrF,2009-04-27,2012-05-01,5
NOR,1538,KrF,2009-04-27,2012-06-01,7
NOR,1538,KrF,2009-04-27,2012-08-01,2
NOR,1538,KrF,2009-04-27,2012-09-01,1
NOR,1538,KrF,2009-04-27,2012-10-01,3
NOR,1538,KrF,2009-04-27,2012-11-01,8
NOR,1538,KrF,2009-04-27,2012-12-01,3
NOR,1538,KrF,2009-04-27,2013-01-01,5
NOR,1538,KrF,2009-04-27,2013-02-01,5
NOR,1538,KrF,2009-04-27,2013-03-01,2
NOR,1538,KrF,2009-04-27,2013-04-01,19
NOR,1538,KrF,2009-04-27,2013-05-01,4
NOR,1538,KrF,2009-04-27,2013-06-01,12
NOR,1538,KrF,2009-04-27,2013-07-01,10
NOR,1538,KrF,2009-04-27,2013-08-01,68
NOR,1538,KrF,2009-04-27,2013-09-01,27
NOR,1538,KrF,2009-04-27,2013-10-01,13
NOR,1538,KrF,2009-04-27,2013-11-01,5
NOR,1538,KrF,2009-04-27,2013-12-01,5
NOR,1538,KrF,2009-04-27,2014-01-01,18
NOR,1538,KrF,2009-04-27,2014-02-01,7
NOR,1538,KrF,2009-04-27,2014-03-01,8
NOR,1538,KrF,2009-04-27,2014-04-01,8
NOR,1538,KrF,2009-04-27,2014-05-01,13
NOR,1538,KrF,2009-04-27,2014-06-01,18
NOR,1538,KrF,2009-04-27,2014-08-01,14
NOR,1538,KrF,2009-04-27,2014-09-01,17
NOR,1538,KrF,2009-04-27,2014-10-01,29
NOR,1538,KrF,2009-04-27,2014-11-01,13
NOR,1538,KrF,2009-04-27,2014-12-01,10
NOR,1538,KrF,2009-04-27,2015-01-01,16
NOR,1538,KrF,2009-04-27,2015-02-01,7
NOR,1538,KrF,2009-04-27,2015-03-01,14
NOR,1538,KrF,2009-04-27,2015-04-01,12
NOR,1538,KrF,2009-04-27,2015-05-01,138
NOR,1538,KrF,2009-04-27,2015-06-01,6
NOR,1538,KrF,2009-04-27,2015-07-01,3
NOR,1538,KrF,2009-04-27,2015-08-01,20
NOR,1538,KrF,2009-04-27,2015-09-01,5
NOR,1538,KrF,2009-04-27,2015-10-01,16
NOR,1538,KrF,2009-04-27,2015-11-01,11
NOR,1538,KrF,2009-04-27,2015-12-01,2
NOR,1538,KrF,2009-04-27,2016-01-01,1
NOR,1538,KrF,2009-04-27,2016-02-01,5
NOR,1538,KrF,2009-04-27,2016-03-01,4
NOR,1538,KrF,2009-04-27,2016-04-01,15
NOR,1538,KrF,2009-04-27,2016-05-01,7
NOR,1538,KrF,2009-04-27,2016-06-01,3
NOR,1538,KrF,2009-04-27,2016-08-01,5
NOR,1538,KrF,2009-04-27,2016-09-01,1
NOR,1538,KrF,2009-04-27,2016-10-01,15
NOR,1538,KrF,2009-04-27,2016-11-01,7
NOR,1538,KrF,2009-04-27,2016-12-01,4
NOR,1538,KrF,2009-04-27,2017-01-01,24
NOR,1538,KrF,2009-04-27,2017-02-01,3
NOR,1538,KrF,2009-04-27,2017-03-01,6
NOR,1538,KrF,2009-04-27,2017-04-01,10
NOR,1538,KrF,2009-04-27,2017-05-01,2
NOR,1538,KrF,2009-04-27,2017-08-01,6
NOR,1538,KrF,2009-04-27,2017-09-01,2
NOR,1538,KrF,2009-04-27,2017-11-01,6
NOR,1538,KrF,2009-04-27,2017-12-01,4
NOR,1538,KrF,2009-04-27,2018-01-01,7
NOR,1538,KrF,2009-04-27,2018-09-01,1
NOR,1538,KrF,2009-04-27,2018-10-01,1
NOR,1538,KrF,2009-04-27,2021-01-01,1
NOR,1538,KrF,2009-04-27,2021-11-01,1
NOR,1538,KrF,2009-04-27,2021-12-01,7
NOR,1538,KrF,2009-04-27,2022-01-01,12
NOR,1538,KrF,2009-04-27,2022-02-01,2
NOR,1638,RV,2009-01-04,2009-01-01,84
NOR,1638,RV,2009-01-04,2009-02-01,66
NOR,1638,RV,2009-01-04,2009-03-01,36
NOR,1638,RV,2009-01-04,2009-04-01,36
NOR,1638,RV,2009-01-04,2009-05-01,51
NOR,1638,RV,2009-01-04,2009-06-01,48
NOR,1638,RV,2009-01-04,2009-07-01,28
NOR,1638,RV,2009-01-04,2009-08-01,62
NOR,1638,RV,2009-01-04,2009-09-01,81
NOR,1638,RV,2009-01-04,2009-10-01,27
NOR,1638,RV,2009-01-04,2009-11-01,19
NOR,1638,RV,2009-01-04,2009-12-01,16
NOR,1638,RV,2009-01-04,2010-01-01,6
NOR,1638,RV,2009-01-04,2010-02-01,1
NOR,1638,RV,2009-01-04,2010-03-01,2
NOR,1638,RV,2009-01-04,2010-04-01,17
NOR,1638,RV,2009-01-04,2010-05-01,55
NOR,1638,RV,2009-01-04,2010-06-01,32
NOR,1638,RV,2009-01-04,2010-07-01,8
NOR,1638,RV,2009-01-04,2010-08-01,4
NOR,1638,RV,2009-01-04,2010-09-01,4
NOR,1638,RV,2009-01-04,2010-10-01,6
NOR,1638,RV,2009-01-04,2010-11-01,7
NOR,1638,RV,2009-01-04,2010-12-01,1
NOR,1638,RV,2009-01-04,2011-01-01,16
NOR,1638,RV,2009-01-04,2011-02-01,2
NOR,1638,RV,2009-01-04,2011-03-01,4
NOR,1638,RV,2009-01-04,2011-06-01,8
NOR,1638,RV,2009-01-04,2011-07-01,6
NOR,1638,RV,2009-01-04,2011-08-01,14
NOR,1638,RV,2009-01-04,2011-09-01,17
NOR,1638,RV,2009-01-04,2011-10-01,7
NOR,1638,RV,2009-01-04,2011-11-01,10
NOR,1638,RV,2009-01-04,2011-12-01,4
NOR,1638,RV,2009-01-04,2012-01-01,13
NOR,1638,RV,2009-01-04,2012-02-01,11
NOR,1638,RV,2009-01-04,2012-03-01,13
NOR,1638,RV,2009-01-04,2012-04-01,4
NOR,1638,RV,2009-01-04,2012-05-01,39
NOR,1638,RV,2009-01-04,2012-06-01,23
NOR,1638,RV,2009-01-04,2012-07-01,15
NOR,1638,RV,2009-01-04,2012-08-01,12
NOR,1638,RV,2009-01-04,2012-09-01,26
NOR,1638,RV,2009-01-04,2012-10-01,31
NOR,1638,RV,2009-01-04,2012-11-01,30
NOR,1638,RV,2009-01-04,2012-12-01,17
NOR,1638,RV,2009-01-04,2013-01-01,17
NOR,1638,RV,2009-01-04,2013-02-01,70
NOR,1638,RV,2009-01-04,2013-03-01,49
NOR,1638,RV,2009-01-04,2013-04-01,61
NOR,1638,RV,2009-01-04,2013-05-01,63
NOR,1638,RV,2009-01-04,2013-06-01,35
NOR,1638,RV,2009-01-04,2013-07-01,70
NOR,1638,RV,2009-01-04,2013-08-01,220
NOR,1638,RV,2009-01-04,2013-09-01,48
NOR,1638,RV,2009-01-04,2013-10-01,18
NOR,1638,RV,2009-01-04,2013-11-01,15
NOR,1638,RV,2009-01-04,2013-12-01,7
NOR,1638,RV,2009-01-04,2014-01-01,7
NOR,1638,RV,2009-01-04,2014-02-01,19
NOR,1638,RV,2009-01-04,2014-03-01,31
NOR,1638,RV,2009-01-04,2014-04-01,25
NOR,1638,RV,2009-01-04,2014-05-01,77
NOR,1638,RV,2009-01-04,2014-06-01,26
NOR,1638,RV,2009-01-04,2014-07-01,28
NOR,1638,RV,2009-01-04,2014-08-01,8
NOR,1638,RV,2009-01-04,2014-09-01,25
NOR,1638,RV,2009-01-04,2014-10-01,14
NOR,1638,RV,2009-01-04,2014-11-01,1
NOR,1638,RV,2009-01-04,2014-12-01,4
NOR,1638,RV,2009-01-04,2015-01-01,36
NOR,1638,RV,2009-01-04,2015-02-01,18
NOR,1638,RV,2009-01-04,2015-03-01,17
NOR,1638,RV,2009-01-04,2015-04-01,30
NOR,1638,RV,2009-01-04,2015-05-01,111
NOR,1638,RV,2009-01-04,2015-06-01,54
NOR,1638,RV,2009-01-04,2015-07-01,22
NOR,1638,RV,2009-01-04,2015-08-01,90
NOR,1638,RV,2009-01-04,2015-09-01,106
NOR,1638,RV,2009-01-04,2015-10-01,15
NOR,1638,RV,2009-01-04,2015-11-01,7
NOR,1638,RV,2009-01-04,2015-12-01,2
NOR,1638,RV,2009-01-04,2016-01-01,9
NOR,1638,RV,2009-01-04,2016-02-01,10
NOR,1638,RV,2009-01-04,2016-03-01,8
NOR,1638,RV,2009-01-04,2016-04-01,21
NOR,1638,RV,2009-01-04,2016-05-01,23
NOR,1638,RV,2009-01-04,2016-06-01,16
NOR,1638,RV,2009-01-04,2016-07-01,7
NOR,1638,RV,2009-01-04,2016-08-01,6
NOR,1638,RV,2009-01-04,2016-09-01,4
NOR,1638,RV,2009-01-04,2016-10-01,13
NOR,1638,RV,2009-01-04,2016-11-01,2
NOR,1638,RV,2009-01-04,2016-12-01,1
NOR,1638,RV,2009-01-04,2017-02-01,3
NOR,1638,RV,2009-01-04,2017-03-01,57
NOR,1638,RV,2009-01-04,2017-04-01,42
NOR,1638,RV,2009-01-04,2017-06-01,10
NOR,1638,RV,2009-01-04,2017-07-01,18
NOR,1638,RV,2009-01-04,2017-08-01,51
NOR,1638,RV,2009-01-04,2017-09-01,26
NOR,1638,RV,2009-01-04,2017-10-01,1
NOR,1638,RV,2009-01-04,2018-01-01,9
NOR,1638,RV,2009-01-04,2018-02-01,22
NOR,1638,RV,2009-01-04,2018-03-01,38
NOR,1638,RV,2009-01-04,2018-04-01,43
NOR,1638,RV,2009-01-04,2018-05-01,42
NOR,1638,RV,2009-01-04,2018-06-01,26
NOR,1638,RV,2009-01-04,2018-07-01,3
NOR,1638,RV,2009-01-04,2018-08-01,18
NOR,1638,RV,2009-01-04,2018-09-01,58
NOR,1638,RV,2009-01-04,2018-10-01,71
NOR,1638,RV,2009-01-04,2018-11-01,95
NOR,1638,RV,2009-01-04,2018-12-01,52
NOR,1638,RV,2009-01-04,2019-01-01,88
NOR,1638,RV,2009-01-04,2019-02-01,90
NOR,1638,RV,2009-01-04,2019-03-01,101
NOR,1638,RV,2009-01-04,2019-04-01,41
NOR,1638,RV,2009-01-04,2019-05-01,2
NOR,1638,RV,2009-01-04,2019-10-01,1
NOR,1638,RV,2009-01-04,2019-11-01,15
NOR,1638,RV,2009-01-04,2019-12-01,12
NOR,1638,RV,2009-01-04,2020-01-01,29
NOR,1638,RV,2009-01-04,2020-02-01,26
NOR,1638,RV,2009-01-04,2020-03-01,63
NOR,1638,RV,2009-01-04,2020-04-01,51
NOR,1638,RV,2009-01-04,2020-05-01,41
NOR,1638,RV,2009-01-04,2020-06-01,57
NOR,1638,RV,2009-01-04,2020-07-01,15
NOR,1638,RV,2009-01-04,2020-08-01,32
NOR,1638,RV,2009-01-04,2020-09-01,46
NOR,1638,RV,2009-01-04,2020-10-01,52
NOR,1638,RV,2009-01-04,2020-11-01,54
NOR,1638,RV,2009-01-04,2020-12-01,42
NOR,1638,RV,2009-01-04,2021-01-01,53
NOR,1638,RV,2009-01-04,2021-02-01,83
NOR,1638,RV,2009-01-04,2021-03-01,92
NOR,1638,RV,2009-01-04,2021-04-01,50
NOR,1638,RV,2009-01-04,2021-05-01,65
NOR,1638,RV,2009-01-04,2021-06-01,84
NOR,1638,RV,2009-01-04,2021-07-01,66
NOR,1638,RV,2009-01-04,2021-08-01,125
NOR,1638,RV,2009-01-04,2021-09-01,124
NOR,1638,RV,2009-01-04,2021-10-01,98
NOR,1638,RV,2009-01-04,2021-11-01,124
NOR,1638,RV,2009-01-04,2021-12-01,88
NOR,1638,RV,2009-01-04,2022-01-01,65
NOR,1638,RV,2009-01-04,2022-02-01,131
NOR,1638,RV,2009-01-04,2022-03-01,140
NOR,1638,RV,2009-01-04,2022-04-01,44
NOR,1638,RV,2009-01-04,2022-05-01,76
NOR,1638,RV,2009-01-04,2022-06-01,92
NOR,1638,RV,2009-01-04,2022-07-01,20
NOR,1638,RV,2009-01-04,2022-08-01,96
NOR,1638,RV,2009-01-04,2022-09-01,76
NOR,1638,RV,2009-01-04,2022-10-01,78
NOR,1638,RV,2009-01-04,2022-11-01,70
NOR,1638,RV,2009-01-04,2022-12-01,51
NOR,1638,RV,2009-01-04,2023-01-01,58
NOR,1638,RV,2009-01-04,2023-02-01,58
NOR,1638,RV,2009-01-04,2023-03-01,67
NOR,1638,RV,2009-01-04,2023-04-01,33
NOR,1638,RV,2009-01-04,2023-05-01,29
NOR,1638,RV,2009-01-04,2023-06-01,51
NOR,1638,RV,2009-01-04,2023-07-01,25
NOR,1638,RV,2009-01-04,2023-08-01,80
NOR,1638,RV,2009-01-04,2023-09-01,38
NOR,1638,RV,2009-01-04,2023-10-01,63
NOR,1638,RV,2009-01-04,2023-11-01,50
NOR,1638,RV,2009-01-04,2023-12-01,43
NOR,2254,MDG,2008-11-26,2008-11-01,3
NOR,2254,MDG,2008-11-26,2008-12-01,7
NOR,2254,MDG,2008-11-26,2009-01-01,26
NOR,2254,MDG,2008-11-26,2009-02-01,42
NOR,2254,MDG,2008-11-26,2009-03-01,15
NOR,2254,MDG,2008-11-26,2009-04-01,15
NOR,2254,MDG,2008-11-26,2009-05-01,6
NOR,2254,MDG,2008-11-26,2009-06-01,23
NOR,2254,MDG,2008-11-26,2009-07-01,89
NOR,2254,MDG,2008-11-26,2010-07-01,18
NOR,2254,MDG,2008-11-26,2010-08-01,230
NOR,2254,MDG,2008-11-26,2010-09-01,41
NOR,2254,MDG,2008-11-26,2010-10-01,39
NOR,2254,MDG,2008-11-26,2010-11-01,34
NOR,2254,MDG,2008-11-26,2010-12-01,31
NOR,2254,MDG,2008-11-26,2011-01-01,23
NOR,2254,MDG,2008-11-26,2011-02-01,19
NOR,2254,MDG,2008-11-26,2011-03-01,35
NOR,2254,MDG,2008-11-26,2011-04-01,19
NOR,2254,MDG,2008-11-26,2011-05-01,11
NOR,2254,MDG,2008-11-26,2011-06-01,6
NOR,2254,MDG,2008-11-26,2011-07-01,8
NOR,2254,MDG,2008-11-26,2011-08-01,98
NOR,2254,MDG,2008-11-26,2011-09-01,112
NOR,2254,MDG,2008-11-26,2011-10-01,10
NOR,2254,MDG,2008-11-26,2011-11-01,41
NOR,2254,MDG,2008-11-26,2011-12-01,30
NOR,2254,MDG,2008-11-26,2012-01-01,48
NOR,2254,MDG,2008-11-26,2012-02-01,36
NOR,2254,MDG,2008-11-26,2012-03-01,73
NOR,2254,MDG,2008-11-26,2012-04-01,59
NOR,2254,MDG,2008-11-26,2012-05-01,28
NOR,2254,MDG,2008-11-26,2012-06-01,29
NOR,2254,MDG,2008-11-26,2012-07-01,9
NOR,2254,MDG,2008-11-26,2012-08-01,29
NOR,2254,MDG,2008-11-26,2012-09-01,12
NOR,2254,MDG,2008-11-26,2012-10-01,18
NOR,2254,MDG,2008-11-26,2012-11-01,22
NOR,2254,MDG,2008-11-26,2012-12-01,49
NOR,2254,MDG,2008-11-26,2013-01-01,184
NOR,2254,MDG,2008-11-26,2013-02-01,109
NOR,2254,MDG,2008-11-26,2013-03-01,99
NOR,2254,MDG,2008-11-26,2013-04-01,271
NOR,2254,MDG,2008-11-26,2013-05-01,208
NOR,2254,MDG,2008-11-26,2013-06-01,288
NOR,2254,MDG,2008-11-26,2013-07-01,303
NOR,2254,MDG,2008-11-26,2013-08-01,1290
NOR,2254,MDG,2008-11-26,2013-09-01,876
NOR,2254,MDG,2008-11-26,2013-10-01,342
NOR,2254,MDG,2008-11-26,2013-11-01,303
NOR,2254,MDG,2008-11-26,2013-12-01,98
NOR,2254,MDG,2008-11-26,2014-01-01,325
NOR,2254,MDG,2008-11-26,2014-02-01,217
NOR,2254,MDG,2008-11-26,2014-03-01,335
NOR,2254,MDG,2008-11-26,2014-04-01,373
NOR,2254,MDG,2008-11-26,2014-05-01,292
NOR,2254,MDG,2008-11-26,2014-06-01,333
NOR,2254,MDG,2008-11-26,2014-07-01,77
NOR,2254,MDG,2008-11-26,2014-08-01,266
NOR,2254,MDG,2008-11-26,2014-09-01,387
NOR,2254,MDG,2008-11-26,2014-10-01,344
NOR,2254,MDG,2008-11-26,2014-11-01,233
NOR,2254,MDG,2008-11-26,2014-12-01,225
NOR,2254,MDG,2008-11-26,2015-01-01,265
NOR,2254,MDG,2008-11-26,2015-02-01,270
NOR,2254,MDG,2008-11-26,2015-03-01,197
NOR,2254,MDG,2008-11-26,2015-04-01,80
NOR,2254,MDG,2008-11-26,2015-05-01,292
NOR,2254,MDG,2008-11-26,2015-06-01,138
NOR,2254,MDG,2008-11-26,2015-07-01,212
NOR,2254,MDG,2008-11-26,2015-08-01,591
NOR,2254,MDG,2008-11-26,2015-09-01,683
NOR,2254,MDG,2008-11-26,2015-10-01,101
NOR,2254,MDG,2008-11-26,2015-11-01,122
NOR,2254,MDG,2008-11-26,2015-12-01,129
NOR,2254,MDG,2008-11-26,2016-01-01,51
NOR,2254,MDG,2008-11-26,2016-02-01,50
NOR,2254,MDG,2008-11-26,2016-03-01,51
NOR,2254,MDG,2008-11-26,2016-04-01,229
NOR,2254,MDG,2008-11-26,2016-05-01,81
NOR,2254,MDG,2008-11-26,2016-06-01,52
NOR,2254,MDG,2008-11-26,2016-07-01,13
NOR,2254,MDG,2008-11-26,2016-08-01,99
NOR,2254,MDG,2008-11-26,2016-09-01,215
NOR,2254,MDG,2008-11-26,2016-10-01,152
NOR,2254,MDG,2008-11-26,2016-11-01,127
NOR,2254,MDG,2008-11-26,2016-12-01,211
NOR,2254,MDG,2008-11-26,2017-01-01,262
NOR,2254,MDG,2008-11-26,2017-02-01,135
NOR,2254,MDG,2008-11-26,2017-03-01,195
NOR,2254,MDG,2008-11-26,2017-04-01,83
NOR,2254,MDG,2008-11-26,2017-05-01,228
NOR,2254,MDG,2008-11-26,2017-06-01,133
NOR,2254,MDG,2008-11-26,2017-07-01,85
NOR,2254,MDG,2008-11-26,2017-08-01,267
NOR,2254,MDG,2008-11-26,2017-09-01,217
NOR,2254,MDG,2008-11-26,2017-10-01,48
NOR,2254,MDG,2008-11-26,2017-11-01,30
NOR,2254,MDG,2008-11-26,2017-12-01,31
NOR,2254,MDG,2008-11-26,2018-01-01,53
NOR,2254,MDG,2008-11-26,2018-02-01,104
NOR,2254,MDG,2008-11-26,2018-03-01,73
NOR,2254,MDG,2008-11-26,2018-04-01,94
NOR,2254,MDG,2008-11-26,2018-05-01,172
NOR,2254,MDG,2008-11-26,2018-06-01,138
NOR,2254,MDG,2008-11-26,2018-07-01,30
NOR,2254,MDG,2008-11-26,2018-08-01,42
NOR,2254,MDG,2008-11-26,2018-09-01,45
NOR,2254,MDG,2008-11-26,2018-10-01,51
NOR,2254,MDG,2008-11-26,2018-11-01,51
NOR,2254,MDG,2008-11-26,2018-12-01,40
NOR,2254,MDG,2008-11-26,2019-01-01,61
NOR,2254,MDG,2008-11-26,2019-02-01,56
NOR,2254,MDG,2008-11-26,2019-03-01,49
NOR,2254,MDG,2008-11-26,2019-04-01,33
NOR,2254,MDG,2008-11-26,2019-05-01,74
NOR,2254,MDG,2008-11-26,2019-06-01,28
NOR,2254,MDG,2008-11-26,2019-07-01,21
NOR,2254,MDG,2008-11-26,2019-08-01,124
NOR,2254,MDG,2008-11-26,2019-09-01,147
NOR,2254,MDG,2008-11-26,2019-10-01,24
NOR,2254,MDG,2008-11-26,2019-11-01,16
NOR,2254,MDG,2008-11-26,2019-12-01,43
NOR,2254,MDG,2008-11-26,2020-01-01,5
NOR,2254,MDG,2008-11-26,2020-02-01,17
NOR,2254,MDG,2008-11-26,2020-03-01,27
NOR,2254,MDG,2008-11-26,2020-04-01,6
NOR,2254,MDG,2008-11-26,2020-05-01,8
NOR,2254,MDG,2008-11-26,2020-06-01,13
NOR,2254,MDG,2008-11-26,2020-07-01,19
NOR,2254,MDG,2008-11-26,2020-08-01,21
NOR,2254,MDG,2008-11-26,2020-09-01,16
NOR,2254,MDG,2008-11-26,2020-10-01,23
NOR,2254,MDG,2008-11-26,2020-11-01,36
NOR,2254,MDG,2008-11-26,2020-12-01,7
NOR,2254,MDG,2008-11-26,2021-01-01,10
NOR,2254,MDG,2008-11-26,2021-02-01,25
NOR,2254,MDG,2008-11-26,2021-03-01,44
NOR,2254,MDG,2008-11-26,2021-04-01,14
NOR,2254,MDG,2008-11-26,2021-05-01,16
NOR,2254,MDG,2008-11-26,2021-06-01,12
NOR,2254,MDG,2008-11-26,2021-07-01,17
NOR,2254,MDG,2008-11-26,2021-08-01,161
NOR,2254,MDG,2008-11-26,2021-09-01,54
NOR,2254,MDG,2008-11-26,2021-10-01,5
NOR,2254,MDG,2008-11-26,2021-11-01,9
NOR,2254,MDG,2008-11-26,2021-12-01,9
NOR,2254,MDG,2008-11-26,2022-01-01,2
NOR,2254,MDG,2008-11-26,2022-02-01,18
NOR,2254,MDG,2008-11-26,2022-03-01,65
NOR,2254,MDG,2008-11-26,2022-04-01,11
NOR,2254,MDG,2008-11-26,2022-05-01,15
NOR,2254,MDG,2008-11-26,2022-06-01,3
NOR,2254,MDG,2008-11-26,2022-07-01,2
NOR,2254,MDG,2008-11-26,2022-08-01,5
NOR,2254,MDG,2008-11-26,2022-09-01,1
NOR,2254,MDG,2008-11-26,2022-10-01,18
NOR,2254,MDG,2008-11-26,2022-11-01,8
NOR,2254,MDG,2008-11-26,2022-12-01,12
NOR,2254,MDG,2008-11-26,2023-01-01,21
NOR,2254,MDG,2008-11-26,2023-02-01,19
NOR,2254,MDG,2008-11-26,2023-03-01,20
NOR,2254,MDG,2008-11-26,2023-04-01,28
NOR,2254,MDG,2008-11-26,2023-05-01,35
NOR,2254,MDG,2008-11-26,2023-06-01,19
NOR,2254,MDG,2008-11-26,2023-07-01,1
