country_name_short,party_id,party_name_short,fb_page_created,year,fb_posts_n_yearly,fb_videos_n_yearly,fb_images_n_yearly
CHE,1226,S,2009-11-01,2021,44,18,13
CHE,1226,S,2009-11-01,2022,145,7,37
CHE,1226,S,2009-11-01,2023,262,5,28
CHE,1318,EDU-UDF,2009-12-15,2011,203,1,5
CHE,1318,EDU-UDF,2009-12-15,2012,166,3,0
CHE,1318,EDU-UDF,2009-12-15,2013,59,1,6
CHE,1318,EDU-UDF,2009-12-15,2014,104,3,15
CHE,1318,EDU-UDF,2009-12-15,2015,314,5,9
CHE,1318,EDU-UDF,2009-12-15,2016,175,6,17
CHE,1318,EDU-UDF,2009-12-15,2017,75,1,4
CHE,1318,EDU-UDF,2009-12-15,2018,135,9,41
CHE,1318,EDU-UDF,2009-12-15,2019,235,13,55
CHE,1318,EDU-UDF,2009-12-15,2020,193,15,77
CHE,1318,EDU-UDF,2009-12-15,2021,173,16,88
CHE,1318,EDU-UDF,2009-12-15,2022,155,7,109
CHE,1318,EDU-UDF,2009-12-15,2023,229,24,149
CHE,141,Grue,2011-06-22,2011,119,1,0
CHE,141,Grue,2011-06-22,2012,121,1,2
CHE,141,Grue,2011-06-22,2013,187,8,2
CHE,141,Grue,2011-06-22,2014,114,0,26
CHE,141,Grue,2011-06-22,2015,498,13,219
CHE,141,Grue,2011-06-22,2016,412,52,133
CHE,141,Grue,2011-06-22,2017,306,55,93
CHE,141,Grue,2011-06-22,2018,248,42,105
CHE,141,Grue,2011-06-22,2019,460,112,136
CHE,141,Grue,2011-06-22,2020,568,99,162
CHE,141,Grue,2011-06-22,2021,620,110,176
CHE,141,Grue,2011-06-22,2022,482,71,169
CHE,141,Grue,2011-06-22,2023,378,98,174
CHE,1500,LdT,2009-11-09,2009,2,0,0
CHE,1500,LdT,2009-11-09,2011,15,0,1
CHE,1500,LdT,2009-11-09,2012,63,1,5
CHE,1500,LdT,2009-11-09,2013,363,1,10
CHE,1500,LdT,2009-11-09,2014,108,0,3
CHE,1500,LdT,2009-11-09,2015,88,0,18
CHE,1500,LdT,2009-11-09,2016,56,3,24
CHE,1500,LdT,2009-11-09,2017,44,2,23
CHE,1500,LdT,2009-11-09,2018,150,3,129
CHE,1500,LdT,2009-11-09,2019,107,4,86
CHE,1500,LdT,2009-11-09,2020,148,4,133
CHE,1500,LdT,2009-11-09,2021,159,3,156
CHE,1500,LdT,2009-11-09,2022,167,1,164
CHE,1500,LdT,2009-11-09,2023,169,0,168
CHE,2599,MCR,2017-04-11,2017,217,13,59
CHE,2599,MCR,2017-04-11,2018,138,17,27
CHE,2599,MCR,2017-04-11,2019,150,13,71
CHE,2599,MCR,2017-04-11,2020,217,11,105
CHE,2599,MCR,2017-04-11,2021,146,29,35
CHE,2599,MCR,2017-04-11,2022,262,57,130
CHE,2599,MCR,2017-04-11,2023,346,53,206
CHE,26,FDP-PRD,2008-06-03,2009,98,0,1
CHE,26,FDP-PRD,2008-06-03,2011,177,3,5
CHE,26,FDP-PRD,2008-06-03,2012,116,8,35
CHE,26,FDP-PRD,2008-06-03,2013,48,0,3
CHE,26,FDP-PRD,2008-06-03,2014,204,1,12
CHE,26,FDP-PRD,2008-06-03,2015,214,8,91
CHE,26,FDP-PRD,2008-06-03,2016,244,23,136
CHE,26,FDP-PRD,2008-06-03,2017,201,40,89
CHE,26,FDP-PRD,2008-06-03,2018,549,77,275
CHE,26,FDP-PRD,2008-06-03,2019,826,174,417
CHE,26,FDP-PRD,2008-06-03,2020,771,98,299
CHE,26,FDP-PRD,2008-06-03,2021,340,80,156
CHE,26,FDP-PRD,2008-06-03,2022,192,81,67
CHE,26,FDP-PRD,2008-06-03,2023,178,38,102
CHE,308,GPL-PVL,2010-11-02,2011,88,1,3
CHE,308,GPL-PVL,2010-11-02,2012,75,0,2
CHE,308,GPL-PVL,2010-11-02,2013,52,3,2
CHE,308,GPL-PVL,2010-11-02,2014,106,3,5
CHE,308,GPL-PVL,2010-11-02,2015,278,14,24
CHE,308,GPL-PVL,2010-11-02,2016,243,22,20
CHE,308,GPL-PVL,2010-11-02,2017,239,13,23
CHE,308,GPL-PVL,2010-11-02,2018,333,37,37
CHE,308,GPL-PVL,2010-11-02,2019,412,60,120
CHE,308,GPL-PVL,2010-11-02,2020,277,80,77
CHE,308,GPL-PVL,2010-11-02,2021,336,65,164
CHE,308,GPL-PVL,2010-11-02,2022,443,114,239
CHE,308,GPL-PVL,2010-11-02,2023,580,165,338
CHE,35,SP-PS,2009-05-19,2009,105,2,4
CHE,35,SP-PS,2009-05-19,2011,237,12,8
CHE,35,SP-PS,2009-05-19,2012,316,11,45
CHE,35,SP-PS,2009-05-19,2013,353,6,35
CHE,35,SP-PS,2009-05-19,2014,449,13,40
CHE,35,SP-PS,2009-05-19,2015,225,10,60
CHE,35,SP-PS,2009-05-19,2016,424,24,152
CHE,35,SP-PS,2009-05-19,2017,375,19,105
CHE,35,SP-PS,2009-05-19,2018,333,48,131
CHE,35,SP-PS,2009-05-19,2019,347,45,168
CHE,35,SP-PS,2009-05-19,2020,476,127,249
CHE,35,SP-PS,2009-05-19,2021,504,142,311
CHE,35,SP-PS,2009-05-19,2022,369,93,243
CHE,35,SP-PS,2009-05-19,2023,238,79,149
CHE,531,KK/CVP,2009-11-04,2011,32,2,0
CHE,531,KK/CVP,2009-11-04,2012,120,6,12
CHE,531,KK/CVP,2009-11-04,2013,96,6,10
CHE,531,KK/CVP,2009-11-04,2014,235,12,75
CHE,531,KK/CVP,2009-11-04,2015,483,30,274
CHE,531,KK/CVP,2009-11-04,2016,543,28,171
CHE,531,KK/CVP,2009-11-04,2017,555,37,96
CHE,531,KK/CVP,2009-11-04,2018,524,38,187
CHE,531,KK/CVP,2009-11-04,2019,459,143,201
CHE,531,KK/CVP,2009-11-04,2020,473,74,237
CHE,531,KK/CVP,2009-11-04,2021,541,118,287
CHE,531,KK/CVP,2009-11-04,2022,377,71,199
CHE,531,KK/CVP,2009-11-04,2023,350,96,180
CHE,602,EVP-PEP,2011-03-15,2011,36,4,0
CHE,602,EVP-PEP,2011-03-15,2012,24,0,0
CHE,602,EVP-PEP,2011-03-15,2013,22,0,1
CHE,602,EVP-PEP,2011-03-15,2014,69,1,13
CHE,602,EVP-PEP,2011-03-15,2015,108,11,41
CHE,602,EVP-PEP,2011-03-15,2016,178,8,35
CHE,602,EVP-PEP,2011-03-15,2017,106,7,52
CHE,602,EVP-PEP,2011-03-15,2018,135,23,72
CHE,602,EVP-PEP,2011-03-15,2019,217,36,139
CHE,602,EVP-PEP,2011-03-15,2020,230,52,67
CHE,602,EVP-PEP,2011-03-15,2021,165,38,46
CHE,602,EVP-PEP,2011-03-15,2022,181,66,66
CHE,602,EVP-PEP,2011-03-15,2023,140,42,88
CHE,750,SVP-UDC,2012-10-25,2012,26,0,1
CHE,750,SVP-UDC,2012-10-25,2013,138,0,2
CHE,750,SVP-UDC,2012-10-25,2014,249,5,12
CHE,750,SVP-UDC,2012-10-25,2015,355,28,73
CHE,750,SVP-UDC,2012-10-25,2016,214,11,48
CHE,750,SVP-UDC,2012-10-25,2017,231,24,41
CHE,750,SVP-UDC,2012-10-25,2018,395,34,59
CHE,750,SVP-UDC,2012-10-25,2019,529,67,74
CHE,750,SVP-UDC,2012-10-25,2020,529,137,185
CHE,750,SVP-UDC,2012-10-25,2021,735,224,372
CHE,750,SVP-UDC,2012-10-25,2022,570,147,311
CHE,750,SVP-UDC,2012-10-25,2023,482,133,308
CYP,1575,DISY,2009-03-24,2009,255,0,0
CYP,1575,DISY,2009-03-24,2011,547,16,0
CYP,1575,DISY,2009-03-24,2012,536,0,43
CYP,1575,DISY,2009-03-24,2013,520,0,14
CYP,1575,DISY,2009-03-24,2014,523,2,9
CYP,1575,DISY,2009-03-24,2015,589,4,39
CYP,1575,DISY,2009-03-24,2016,570,26,79
CYP,1575,DISY,2009-03-24,2017,585,12,40
CYP,1575,DISY,2009-03-24,2018,585,16,161
CYP,1575,DISY,2009-03-24,2019,584,34,327
CYP,1575,DISY,2009-03-24,2020,891,275,395
CYP,1575,DISY,2009-03-24,2021,771,281,351
CYP,1575,DISY,2009-03-24,2022,325,84,192
CYP,1575,DISY,2009-03-24,2023,542,89,322
CYP,1621,KOP,2008-10-21,2015,95,5,90
CYP,1621,KOP,2008-10-21,2016,493,7,486
CYP,1621,KOP,2008-10-21,2017,556,150,206
CYP,1621,KOP,2008-10-21,2018,541,288,61
CYP,1621,KOP,2008-10-21,2019,560,106,120
CYP,1621,KOP,2008-10-21,2020,2011,662,419
CYP,1621,KOP,2008-10-21,2021,2312,1168,271
CYP,1621,KOP,2008-10-21,2022,1722,866,292
CYP,1621,KOP,2008-10-21,2023,1275,652,441
CYP,2741,DP,2018-10-01,2018,32,1,12
CYP,2741,DP,2018-10-01,2019,269,21,120
CYP,2741,DP,2018-10-01,2020,275,11,105
CYP,2741,DP,2018-10-01,2021,694,269,269
CYP,2741,DP,2018-10-01,2022,442,143,264
CYP,2741,DP,2018-10-01,2023,528,91,432
CYP,572,AKEL,2010-05-10,2011,27,0,0
CYP,572,AKEL,2010-05-10,2012,249,5,1
CYP,572,AKEL,2010-05-10,2013,531,1,16
CYP,572,AKEL,2010-05-10,2014,334,4,21
CYP,572,AKEL,2010-05-10,2015,431,15,88
CYP,572,AKEL,2010-05-10,2016,543,73,128
CYP,572,AKEL,2010-05-10,2017,535,224,113
CYP,572,AKEL,2010-05-10,2018,551,264,131
CYP,572,AKEL,2010-05-10,2019,440,211,94
CYP,572,AKEL,2010-05-10,2020,736,323,132
CYP,572,AKEL,2010-05-10,2021,1019,420,210
CYP,572,AKEL,2010-05-10,2022,645,198,164
CYP,572,AKEL,2010-05-10,2023,706,168,192
CYP,851,DIKO,2014-10-14,2015,374,0,10
CYP,851,DIKO,2014-10-14,2016,557,210,287
CYP,851,DIKO,2014-10-14,2017,444,195,158
CYP,851,DIKO,2014-10-14,2018,143,22,109
CYP,851,DIKO,2014-10-14,2019,984,190,792
CYP,851,DIKO,2014-10-14,2020,1857,798,494
CYP,851,DIKO,2014-10-14,2021,1703,705,331
CYP,851,DIKO,2014-10-14,2022,771,228,129
CYP,851,DIKO,2014-10-14,2023,659,167,113
CYP,945,EDEK,2013-06-06,2013,284,0,0
CYP,945,EDEK,2013-06-06,2014,441,0,227
CYP,945,EDEK,2013-06-06,2015,578,16,14
CYP,945,EDEK,2013-06-06,2016,585,48,22
CYP,945,EDEK,2013-06-06,2017,451,74,84
CYP,945,EDEK,2013-06-06,2018,423,136,128
CYP,945,EDEK,2013-06-06,2019,1132,277,515
CYP,945,EDEK,2013-06-06,2020,1179,499,632
CYP,945,EDEK,2013-06-06,2021,1397,484,296
CYP,945,EDEK,2013-06-06,2022,787,167,161
CYP,945,EDEK,2013-06-06,2023,606,148,134
CZE,1173,KSCM,2013-09-03,2013,163,2,3
CZE,1173,KSCM,2013-09-03,2014,492,10,8
CZE,1173,KSCM,2013-09-03,2015,737,25,279
CZE,1173,KSCM,2013-09-03,2016,787,100,330
CZE,1173,KSCM,2013-09-03,2017,1089,210,350
CZE,1173,KSCM,2013-09-03,2018,1123,139,321
CZE,1173,KSCM,2013-09-03,2019,1155,170,730
CZE,1173,KSCM,2013-09-03,2020,1594,245,962
CZE,1173,KSCM,2013-09-03,2021,1040,261,581
CZE,1173,KSCM,2013-09-03,2022,818,155,540
CZE,1173,KSCM,2013-09-03,2023,880,102,736
CZE,1245,KDU-CSL,2009-08-20,2009,167,0,3
CZE,1245,KDU-CSL,2009-08-20,2011,264,0,0
CZE,1245,KDU-CSL,2009-08-20,2012,296,0,19
CZE,1245,KDU-CSL,2009-08-20,2013,507,2,112
CZE,1245,KDU-CSL,2009-08-20,2014,548,6,94
CZE,1245,KDU-CSL,2009-08-20,2015,471,24,139
CZE,1245,KDU-CSL,2009-08-20,2016,937,64,502
CZE,1245,KDU-CSL,2009-08-20,2017,851,312,369
CZE,1245,KDU-CSL,2009-08-20,2018,1003,325,388
CZE,1245,KDU-CSL,2009-08-20,2019,865,321,382
CZE,1245,KDU-CSL,2009-08-20,2020,1484,624,563
CZE,1245,KDU-CSL,2009-08-20,2021,1430,442,880
CZE,1245,KDU-CSL,2009-08-20,2022,1348,354,867
CZE,1245,KDU-CSL,2009-08-20,2023,1259,162,1080
CZE,196,SZ,2008-12-23,2009,236,0,12
CZE,196,SZ,2008-12-23,2011,241,0,2
CZE,196,SZ,2008-12-23,2012,338,3,44
CZE,196,SZ,2008-12-23,2013,327,14,31
CZE,196,SZ,2008-12-23,2014,461,4,47
CZE,196,SZ,2008-12-23,2015,534,20,105
CZE,196,SZ,2008-12-23,2016,568,26,238
CZE,196,SZ,2008-12-23,2017,629,113,221
CZE,196,SZ,2008-12-23,2018,383,50,131
CZE,196,SZ,2008-12-23,2019,239,45,79
CZE,196,SZ,2008-12-23,2020,475,76,187
CZE,196,SZ,2008-12-23,2021,482,39,361
CZE,196,SZ,2008-12-23,2022,313,19,287
CZE,196,SZ,2008-12-23,2023,248,7,238
CZE,2,TOP09,2009-06-06,2009,58,2,3
CZE,2,TOP09,2009-06-06,2011,151,0,1
CZE,2,TOP09,2009-06-06,2012,105,0,2
CZE,2,TOP09,2009-06-06,2013,279,1,30
CZE,2,TOP09,2009-06-06,2014,319,4,39
CZE,2,TOP09,2009-06-06,2015,906,64,138
CZE,2,TOP09,2009-06-06,2016,1609,196,540
CZE,2,TOP09,2009-06-06,2017,1310,297,554
CZE,2,TOP09,2009-06-06,2018,962,268,403
CZE,2,TOP09,2009-06-06,2019,1005,281,515
CZE,2,TOP09,2009-06-06,2020,1197,356,745
CZE,2,TOP09,2009-06-06,2021,1308,381,900
CZE,2,TOP09,2009-06-06,2022,1397,372,989
CZE,2,TOP09,2009-06-06,2023,1404,448,924
CZE,2024,STAN,2010-03-05,2011,319,1,8
CZE,2024,STAN,2010-03-05,2012,367,0,8
CZE,2024,STAN,2010-03-05,2013,205,2,10
CZE,2024,STAN,2010-03-05,2014,267,1,29
CZE,2024,STAN,2010-03-05,2015,162,8,18
CZE,2024,STAN,2010-03-05,2016,299,25,50
CZE,2024,STAN,2010-03-05,2017,530,144,145
CZE,2024,STAN,2010-03-05,2018,670,207,233
CZE,2024,STAN,2010-03-05,2019,962,264,338
CZE,2024,STAN,2010-03-05,2020,1093,367,419
CZE,2024,STAN,2010-03-05,2021,893,242,530
CZE,2024,STAN,2010-03-05,2022,1070,242,679
CZE,2024,STAN,2010-03-05,2023,994,342,607
CZE,2261,Pi,2009-07-27,2009,72,1,1
CZE,2261,Pi,2009-07-27,2011,166,1,2
CZE,2261,Pi,2009-07-27,2012,385,0,11
CZE,2261,Pi,2009-07-27,2013,604,1,8
CZE,2261,Pi,2009-07-27,2014,747,10,32
CZE,2261,Pi,2009-07-27,2015,404,7,32
CZE,2261,Pi,2009-07-27,2016,444,12,61
CZE,2261,Pi,2009-07-27,2017,696,55,155
CZE,2261,Pi,2009-07-27,2018,881,134,252
CZE,2261,Pi,2009-07-27,2019,936,157,456
CZE,2261,Pi,2009-07-27,2020,1098,153,720
CZE,2261,Pi,2009-07-27,2021,967,168,703
CZE,2261,Pi,2009-07-27,2022,1041,159,847
CZE,2261,Pi,2009-07-27,2023,637,107,520
CZE,2263,ANO,2013-01-11,2013,30,0,6
CZE,2263,ANO,2013-01-11,2014,98,4,21
CZE,2263,ANO,2013-01-11,2015,239,12,132
CZE,2263,ANO,2013-01-11,2016,771,100,330
CZE,2263,ANO,2013-01-11,2017,886,165,473
CZE,2263,ANO,2013-01-11,2018,1556,167,1171
CZE,2263,ANO,2013-01-11,2019,1837,168,1343
CZE,2263,ANO,2013-01-11,2020,1842,296,1269
CZE,2263,ANO,2013-01-11,2021,2327,491,1331
CZE,2263,ANO,2013-01-11,2022,2214,812,985
CZE,2263,ANO,2013-01-11,2023,1597,943,491
CZE,2654,SPD,2015-04-02,2015,491,144,183
CZE,2654,SPD,2015-04-02,2016,540,153,303
CZE,2654,SPD,2015-04-02,2017,536,256,238
CZE,2654,SPD,2015-04-02,2018,764,358,376
CZE,2654,SPD,2015-04-02,2019,2619,337,2035
CZE,2654,SPD,2015-04-02,2020,1899,461,1233
CZE,2654,SPD,2015-04-02,2021,792,444,315
CZE,2654,SPD,2015-04-02,2022,993,416,567
CZE,2654,SPD,2015-04-02,2023,1607,774,828
CZE,336,VV,2009-08-10,2009,37,0,1
CZE,336,VV,2009-08-10,2011,188,1,0
CZE,336,VV,2009-08-10,2012,372,7,4
CZE,336,VV,2009-08-10,2013,424,1,61
CZE,336,VV,2009-08-10,2014,361,2,23
CZE,336,VV,2009-08-10,2015,119,15,32
CZE,336,VV,2009-08-10,2016,23,1,4
CZE,336,VV,2009-08-10,2017,46,5,15
CZE,336,VV,2009-08-10,2018,1,0,0
CZE,336,VV,2009-08-10,2023,20,10,5
CZE,789,CSSD,2010-04-21,2011,1068,3,63
CZE,789,CSSD,2010-04-21,2012,1592,9,14
CZE,789,CSSD,2010-04-21,2013,662,9,11
CZE,789,CSSD,2010-04-21,2014,239,3,20
CZE,789,CSSD,2010-04-21,2015,283,32,58
CZE,789,CSSD,2010-04-21,2016,626,77,188
CZE,789,CSSD,2010-04-21,2017,652,174,276
CZE,789,CSSD,2010-04-21,2018,435,75,237
CZE,789,CSSD,2010-04-21,2019,1173,224,733
CZE,789,CSSD,2010-04-21,2020,542,110,415
CZE,789,CSSD,2010-04-21,2021,363,116,235
CZE,789,CSSD,2010-04-21,2022,342,96,224
CZE,789,CSSD,2010-04-21,2023,529,148,368
CZE,829,ODS,2008-10-20,2009,147,1,6
CZE,829,ODS,2008-10-20,2011,111,0,0
CZE,829,ODS,2008-10-20,2012,78,0,4
CZE,829,ODS,2008-10-20,2013,123,3,13
CZE,829,ODS,2008-10-20,2014,322,5,58
CZE,829,ODS,2008-10-20,2015,1005,30,311
CZE,829,ODS,2008-10-20,2016,1374,146,698
CZE,829,ODS,2008-10-20,2017,1214,241,643
CZE,829,ODS,2008-10-20,2018,1268,450,555
CZE,829,ODS,2008-10-20,2019,1387,441,630
CZE,829,ODS,2008-10-20,2020,1740,629,818
CZE,829,ODS,2008-10-20,2021,1815,609,931
CZE,829,ODS,2008-10-20,2022,2387,431,1683
CZE,829,ODS,2008-10-20,2023,2658,431,2168
DEU,1180,CSU,2009-05-26,2009,34,18,1
DEU,1180,CSU,2009-05-26,2010,167,17,31
DEU,1180,CSU,2009-05-26,2011,208,1,18
DEU,1180,CSU,2009-05-26,2012,304,3,26
DEU,1180,CSU,2009-05-26,2013,261,1,61
DEU,1180,CSU,2009-05-26,2014,203,14,38
DEU,1180,CSU,2009-05-26,2015,577,95,386
DEU,1180,CSU,2009-05-26,2016,704,113,503
DEU,1180,CSU,2009-05-26,2017,794,182,556
DEU,1180,CSU,2009-05-26,2018,834,185,578
DEU,1180,CSU,2009-05-26,2019,990,224,718
DEU,1180,CSU,2009-05-26,2020,1141,277,831
DEU,1180,CSU,2009-05-26,2021,1268,225,1004
DEU,1180,CSU,2009-05-26,2022,1143,135,984
DEU,1180,CSU,2009-05-26,2023,1116,168,947
DEU,2253,AfD,2013-03-03,2013,536,0,18
DEU,2253,AfD,2013-03-03,2014,440,8,82
DEU,2253,AfD,2013-03-03,2015,312,14,176
DEU,2253,AfD,2013-03-03,2016,160,22,104
DEU,2253,AfD,2013-03-03,2017,767,160,561
DEU,2253,AfD,2013-03-03,2018,862,232,618
DEU,2253,AfD,2013-03-03,2019,365,91,239
DEU,2253,AfD,2013-03-03,2020,886,141,568
DEU,2253,AfD,2013-03-03,2021,1249,295,767
DEU,2253,AfD,2013-03-03,2022,1083,323,743
DEU,2253,AfD,2013-03-03,2023,713,214,496
DEU,543,FDP,2008-08-03,2009,204,8,16
DEU,543,FDP,2008-08-03,2010,270,3,4
DEU,543,FDP,2008-08-03,2011,410,1,6
DEU,543,FDP,2008-08-03,2012,396,4,23
DEU,543,FDP,2008-08-03,2013,440,2,20
DEU,543,FDP,2008-08-03,2014,622,10,39
DEU,543,FDP,2008-08-03,2015,756,28,149
DEU,543,FDP,2008-08-03,2016,789,78,281
DEU,543,FDP,2008-08-03,2017,915,140,484
DEU,543,FDP,2008-08-03,2018,708,135,453
DEU,543,FDP,2008-08-03,2019,800,209,464
DEU,543,FDP,2008-08-03,2020,640,142,455
DEU,543,FDP,2008-08-03,2021,680,188,488
DEU,543,FDP,2008-08-03,2022,532,85,447
DEU,543,FDP,2008-08-03,2023,402,80,322
DEU,772,B90/Gru,2008-11-20,2009,382,27,28
DEU,772,B90/Gru,2008-11-20,2010,480,3,7
DEU,772,B90/Gru,2008-11-20,2011,582,4,6
DEU,772,B90/Gru,2008-11-20,2012,482,2,43
DEU,772,B90/Gru,2008-11-20,2013,447,9,35
DEU,772,B90/Gru,2008-11-20,2014,130,4,51
DEU,772,B90/Gru,2008-11-20,2015,157,30,110
DEU,772,B90/Gru,2008-11-20,2016,263,58,197
DEU,772,B90/Gru,2008-11-20,2017,525,216,286
DEU,772,B90/Gru,2008-11-20,2018,249,106,135
DEU,772,B90/Gru,2008-11-20,2019,333,112,217
DEU,772,B90/Gru,2008-11-20,2020,271,79,192
DEU,772,B90/Gru,2008-11-20,2021,395,104,288
DEU,772,B90/Gru,2008-11-20,2022,171,14,156
DEU,772,B90/Gru,2008-11-20,2023,153,20,132
DEU,791,PDS|Li,2009-01-06,2009,228,64,53
DEU,791,PDS|Li,2009-01-06,2010,299,1,1
DEU,791,PDS|Li,2009-01-06,2011,393,5,11
DEU,791,PDS|Li,2009-01-06,2012,524,5,43
DEU,791,PDS|Li,2009-01-06,2013,424,0,91
DEU,791,PDS|Li,2009-01-06,2014,264,4,54
DEU,791,PDS|Li,2009-01-06,2015,362,40,240
DEU,791,PDS|Li,2009-01-06,2016,361,98,247
DEU,791,PDS|Li,2009-01-06,2017,431,204,192
DEU,791,PDS|Li,2009-01-06,2018,408,167,195
DEU,791,PDS|Li,2009-01-06,2019,410,177,172
DEU,791,PDS|Li,2009-01-06,2020,474,170,262
DEU,791,PDS|Li,2009-01-06,2021,386,112,249
DEU,791,PDS|Li,2009-01-06,2022,315,67,241
DEU,791,PDS|Li,2009-01-06,2023,312,77,233
DEU,808,CDU,2009-05-03,2009,81,3,0
DEU,808,CDU,2009-05-03,2010,281,0,13
DEU,808,CDU,2009-05-03,2011,515,0,6
DEU,808,CDU,2009-05-03,2012,394,0,11
DEU,808,CDU,2009-05-03,2013,432,0,29
DEU,808,CDU,2009-05-03,2014,395,14,43
DEU,808,CDU,2009-05-03,2015,344,86,131
DEU,808,CDU,2009-05-03,2016,408,68,193
DEU,808,CDU,2009-05-03,2017,620,208,333
DEU,808,CDU,2009-05-03,2018,524,207,301
DEU,808,CDU,2009-05-03,2019,633,207,402
DEU,808,CDU,2009-05-03,2020,865,198,644
DEU,808,CDU,2009-05-03,2021,1015,317,664
DEU,808,CDU,2009-05-03,2022,522,110,406
DEU,808,CDU,2009-05-03,2023,473,120,346
DNK,1418,DF,2012-10-09,2012,52,2,3
DNK,1418,DF,2012-10-09,2013,168,0,4
DNK,1418,DF,2012-10-09,2014,375,8,27
DNK,1418,DF,2012-10-09,2015,497,40,179
DNK,1418,DF,2012-10-09,2016,345,9,101
DNK,1418,DF,2012-10-09,2017,404,50,101
DNK,1418,DF,2012-10-09,2018,378,55,100
DNK,1418,DF,2012-10-09,2019,565,104,179
DNK,1418,DF,2012-10-09,2020,715,228,237
DNK,1418,DF,2012-10-09,2021,506,129,313
DNK,1418,DF,2012-10-09,2022,223,73,145
DNK,1418,DF,2012-10-09,2023,167,77,87
DNK,1605,V,2008-08-04,2009,7,2,0
DNK,1605,V,2008-08-04,2010,403,30,1
DNK,1605,V,2008-08-04,2011,507,2,9
DNK,1605,V,2008-08-04,2012,103,1,11
DNK,1605,V,2008-08-04,2013,144,0,17
DNK,1605,V,2008-08-04,2014,151,3,26
DNK,1605,V,2008-08-04,2015,324,39,161
DNK,1605,V,2008-08-04,2016,339,40,184
DNK,1605,V,2008-08-04,2017,479,148,228
DNK,1605,V,2008-08-04,2018,411,196,169
DNK,1605,V,2008-08-04,2019,473,192,221
DNK,1605,V,2008-08-04,2020,396,75,216
DNK,1605,V,2008-08-04,2021,381,64,297
DNK,1605,V,2008-08-04,2022,345,82,258
DNK,1605,V,2008-08-04,2023,215,32,183
DNK,1629,Sd,2008-12-18,2009,104,14,0
DNK,1629,Sd,2008-12-18,2010,111,6,1
DNK,1629,Sd,2008-12-18,2011,192,20,0
DNK,1629,Sd,2008-12-18,2012,102,5,4
DNK,1629,Sd,2008-12-18,2013,129,37,15
DNK,1629,Sd,2008-12-18,2014,162,20,40
DNK,1629,Sd,2008-12-18,2015,369,94,168
DNK,1629,Sd,2008-12-18,2016,392,79,163
DNK,1629,Sd,2008-12-18,2017,303,179,63
DNK,1629,Sd,2008-12-18,2018,272,177,66
DNK,1629,Sd,2008-12-18,2019,313,155,114
DNK,1629,Sd,2008-12-18,2020,259,133,123
DNK,1629,Sd,2008-12-18,2021,215,103,112
DNK,1629,Sd,2008-12-18,2022,405,162,243
DNK,1629,Sd,2008-12-18,2023,168,46,122
DNK,1644,SF,2009-04-30,2009,30,0,1
DNK,1644,SF,2009-04-30,2010,45,0,0
DNK,1644,SF,2009-04-30,2011,144,0,1
DNK,1644,SF,2009-04-30,2012,147,0,6
DNK,1644,SF,2009-04-30,2013,114,4,2
DNK,1644,SF,2009-04-30,2014,368,13,8
DNK,1644,SF,2009-04-30,2015,639,57,319
DNK,1644,SF,2009-04-30,2016,572,55,254
DNK,1644,SF,2009-04-30,2017,650,140,189
DNK,1644,SF,2009-04-30,2018,429,106,98
DNK,1644,SF,2009-04-30,2019,360,77,143
DNK,1644,SF,2009-04-30,2020,459,89,260
DNK,1644,SF,2009-04-30,2021,373,77,244
DNK,1644,SF,2009-04-30,2022,346,77,243
DNK,1644,SF,2009-04-30,2023,231,21,162
DNK,1891,IA,2010-08-04,2010,159,0,2
DNK,1891,IA,2010-08-04,2011,63,1,0
DNK,1891,IA,2010-08-04,2012,92,0,1
DNK,1891,IA,2010-08-04,2013,306,6,17
DNK,1891,IA,2010-08-04,2014,500,7,15
DNK,1891,IA,2010-08-04,2015,388,7,38
DNK,1891,IA,2010-08-04,2016,367,11,69
DNK,1891,IA,2010-08-04,2017,323,41,66
DNK,1891,IA,2010-08-04,2018,407,31,111
DNK,1891,IA,2010-08-04,2019,373,27,70
DNK,1891,IA,2010-08-04,2020,199,23,36
DNK,1891,IA,2010-08-04,2021,175,53,92
DNK,1891,IA,2010-08-04,2022,599,44,404
DNK,1891,IA,2010-08-04,2023,172,28,133
DNK,1894,Jf,2011-04-15,2011,340,1,0
DNK,1894,Jf,2011-04-15,2012,421,0,4
DNK,1894,Jf,2011-04-15,2013,221,0,0
DNK,1894,Jf,2011-04-15,2014,193,4,4
DNK,1894,Jf,2011-04-15,2015,453,29,77
DNK,1894,Jf,2011-04-15,2016,209,1,21
DNK,1894,Jf,2011-04-15,2017,230,22,40
DNK,1894,Jf,2011-04-15,2018,299,66,198
DNK,1894,Jf,2011-04-15,2019,459,80,335
DNK,1894,Jf,2011-04-15,2020,278,40,234
DNK,1894,Jf,2011-04-15,2021,222,37,178
DNK,1894,Jf,2011-04-15,2022,293,63,201
DNK,1894,Jf,2011-04-15,2023,181,25,141
DNK,211,RV,2008-02-04,2008,18,0,1
DNK,211,RV,2008-02-04,2009,85,0,1
DNK,211,RV,2008-02-04,2010,273,5,1
DNK,211,RV,2008-02-04,2011,299,13,1
DNK,211,RV,2008-02-04,2012,156,1,3
DNK,211,RV,2008-02-04,2013,138,1,1
DNK,211,RV,2008-02-04,2014,138,1,5
DNK,211,RV,2008-02-04,2015,403,59,114
