country_name_short,party_id,party_name_short,yt_page_created,year,yt_videos_n_yearly
JPN,2656,PH,2017-09-25,2018,61
JPN,2656,PH,2017-09-25,2019,41
JPN,2657,CDP,2017-10-04,2017,14
JPN,2657,CDP,2017-10-04,2018,74
JPN,2657,CDP,2017-10-04,2019,132
JPN,2657,CDP,2017-10-04,2020,172
JPN,2657,CDP,2017-10-04,2021,363
JPN,2657,CDP,2017-10-04,2022,487
JPN,2657,CDP,2017-10-04,2023,329
JPN,2826,JaRep,2016-01-05,2016,268
JPN,2826,JaRep,2016-01-05,2017,197
JPN,2826,JaRep,2016-01-05,2018,53
JPN,2826,JaRep,2016-01-05,2019,309
JPN,2826,JaRep,2016-01-05,2020,179
JPN,2826,JaRep,2016-01-05,2021,437
JPN,2826,JaRep,2016-01-05,2022,623
JPN,2826,JaRep,2016-01-05,2023,722
JPN,2827,DPP,2018-05-02,2018,9
JPN,2827,DPP,2018-05-02,2019,50
JPN,2827,DPP,2018-05-02,2020,124
JPN,2827,DPP,2018-05-02,2021,183
JPN,2827,DPP,2018-05-02,2022,217
JPN,2827,DPP,2018-05-02,2023,225
JPN,2828,ReiShin,2019-04-26,2019,222
JPN,2828,ReiShin,2019-04-26,2020,397
JPN,2828,ReiShin,2019-04-26,2021,298
JPN,2828,ReiShin,2019-04-26,2022,338
JPN,2828,ReiShin,2019-04-26,2023,333
JPN,4,PNP,2018-05-02,2018,9
JPN,4,PNP,2018-05-02,2019,50
JPN,4,PNP,2018-05-02,2020,124
JPN,4,PNP,2018-05-02,2021,183
JPN,4,PNP,2018-05-02,2022,217
JPN,4,PNP,2018-05-02,2023,225
JPN,837,K,2007-12-27,2008,140
JPN,837,K,2007-12-27,2009,108
JPN,837,K,2007-12-27,2010,287
JPN,837,K,2007-12-27,2011,267
JPN,837,K,2007-12-27,2012,230
JPN,837,K,2007-12-27,2013,251
JPN,837,K,2007-12-27,2014,244
JPN,837,K,2007-12-27,2015,206
JPN,837,K,2007-12-27,2016,173
JPN,837,K,2007-12-27,2017,327
JPN,837,K,2007-12-27,2018,124
JPN,837,K,2007-12-27,2019,290
JPN,837,K,2007-12-27,2020,313
JPN,837,K,2007-12-27,2021,462
JPN,837,K,2007-12-27,2022,452
JPN,837,K,2007-12-27,2023,426
JPN,940,JSP,2007-11-26,2007,7
JPN,940,JSP,2007-11-26,2008,88
JPN,940,JSP,2007-11-26,2009,72
JPN,940,JSP,2007-11-26,2010,9
JPN,940,JSP,2007-11-26,2011,19
JPN,940,JSP,2007-11-26,2012,5
JPN,940,JSP,2007-11-26,2013,108
JPN,940,JSP,2007-11-26,2014,50
JPN,940,JSP,2007-11-26,2015,25
JPN,940,JSP,2007-11-26,2016,30
JPN,940,JSP,2007-11-26,2017,2
JPN,940,JSP,2007-11-26,2018,14
JPN,940,JSP,2007-11-26,2019,34
JPN,940,JSP,2007-11-26,2020,18
JPN,940,JSP,2007-11-26,2021,103
JPN,940,JSP,2007-11-26,2022,207
JPN,940,JSP,2007-11-26,2023,22
LTU,1045,TS-LK,2014-05-13,2014,11
LTU,1045,TS-LK,2014-05-13,2015,17
LTU,1045,TS-LK,2014-05-13,2016,9
LTU,1045,TS-LK,2014-05-13,2017,1
LTU,1045,TS-LK,2014-05-13,2018,3
LTU,1045,TS-LK,2014-05-13,2020,2
LTU,1045,TS-LK,2014-05-13,2021,3
LTU,1045,TS-LK,2014-05-13,2022,2
LTU,1277,LSDP,2007-09-27,2007,6
LTU,1277,LSDP,2007-09-27,2008,99
LTU,1277,LSDP,2007-09-27,2009,36
LTU,1277,LSDP,2007-09-27,2010,34
LTU,1277,LSDP,2007-09-27,2011,53
LTU,1277,LSDP,2007-09-27,2012,54
LTU,1277,LSDP,2007-09-27,2013,51
LTU,1277,LSDP,2007-09-27,2014,43
LTU,1277,LSDP,2007-09-27,2015,27
LTU,1277,LSDP,2007-09-27,2016,26
LTU,1277,LSDP,2007-09-27,2018,10
LTU,1277,LSDP,2007-09-27,2019,6
LTU,1277,LSDP,2007-09-27,2020,23
LTU,1277,LSDP,2007-09-27,2021,36
LTU,1277,LSDP,2007-09-27,2022,31
LTU,1277,LSDP,2007-09-27,2023,21
LTU,1421,TT-LDP,2008-07-10,2008,4
LTU,1421,TT-LDP,2008-07-10,2009,1
LTU,191,LVLS,2018-12-06,2019,9
LTU,191,LVLS,2018-12-06,2020,21
LTU,191,LVLS,2018-12-06,2021,23
LTU,191,LVLS,2018-12-06,2022,28
LTU,191,LVLS,2018-12-06,2023,11
LTU,21,LZP,2015-04-28,2015,7
LTU,21,LZP,2015-04-28,2016,1
LTU,21,LZP,2015-04-28,2018,5
LTU,21,LZP,2015-04-28,2019,24
LTU,21,LZP,2015-04-28,2020,2
LTU,2121,DK,2020-09-20,2020,2
LTU,2805,LP,2020-03-12,2020,49
LTU,2805,LP,2020-03-12,2021,38
LTU,2805,LP,2020-03-12,2022,10
LTU,2805,LP,2020-03-12,2023,5
LTU,482,LRLS,2008-02-25,2008,96
LTU,482,LRLS,2008-02-25,2009,56
LTU,482,LRLS,2008-02-25,2010,25
LTU,482,LRLS,2008-02-25,2011,22
LTU,482,LRLS,2008-02-25,2012,24
LTU,482,LRLS,2008-02-25,2013,27
LTU,482,LRLS,2008-02-25,2014,48
LTU,482,LRLS,2008-02-25,2015,22
LTU,482,LRLS,2008-02-25,2016,19
LTU,482,LRLS,2008-02-25,2017,3
LTU,482,LRLS,2008-02-25,2018,43
LTU,482,LRLS,2008-02-25,2019,27
LTU,482,LRLS,2008-02-25,2020,47
LTU,482,LRLS,2008-02-25,2021,35
LTU,482,LRLS,2008-02-25,2022,19
LTU,482,LRLS,2008-02-25,2023,51
LTU,581,DP,2012-11-13,2012,1
LTU,581,DP,2012-11-13,2013,7
LTU,581,DP,2012-11-13,2014,3
LTU,581,DP,2012-11-13,2015,5
LTU,581,DP,2012-11-13,2016,26
LTU,581,DP,2012-11-13,2019,2
LTU,581,DP,2012-11-13,2020,3
LTU,581,DP,2012-11-13,2021,1
LTU,581,DP,2012-11-13,2022,1
LTU,581,DP,2012-11-13,2023,2
LUX,1234,CSV,2011-09-19,2011,1
LUX,1234,CSV,2011-09-19,2012,13
LUX,1234,CSV,2011-09-19,2013,29
LUX,1234,CSV,2011-09-19,2014,21
LUX,1234,CSV,2011-09-19,2015,35
LUX,1234,CSV,2011-09-19,2016,40
LUX,1234,CSV,2011-09-19,2017,20
LUX,1234,CSV,2011-09-19,2018,66
LUX,1234,CSV,2011-09-19,2019,14
LUX,1234,CSV,2011-09-19,2020,80
LUX,1234,CSV,2011-09-19,2021,38
LUX,1234,CSV,2011-09-19,2022,68
LUX,1234,CSV,2011-09-19,2023,44
LUX,1582,AR|ADR,2007-06-26,2007,75
LUX,1582,AR|ADR,2007-06-26,2008,101
LUX,1582,AR|ADR,2007-06-26,2009,63
LUX,1582,AR|ADR,2007-06-26,2010,58
LUX,1582,AR|ADR,2007-06-26,2011,28
LUX,1582,AR|ADR,2007-06-26,2012,37
LUX,1582,AR|ADR,2007-06-26,2013,125
LUX,1582,AR|ADR,2007-06-26,2014,87
LUX,1582,AR|ADR,2007-06-26,2015,123
LUX,1582,AR|ADR,2007-06-26,2016,169
LUX,1582,AR|ADR,2007-06-26,2017,262
LUX,1582,AR|ADR,2007-06-26,2018,298
LUX,1582,AR|ADR,2007-06-26,2019,114
LUX,1582,AR|ADR,2007-06-26,2020,167
LUX,1582,AR|ADR,2007-06-26,2021,143
LUX,1582,AR|ADR,2007-06-26,2022,115
LUX,1582,AR|ADR,2007-06-26,2023,132
LUX,2256,Pi,2010-05-13,2010,4
LUX,2256,Pi,2010-05-13,2011,2
LUX,2256,Pi,2010-05-13,2013,25
LUX,2256,Pi,2010-05-13,2014,8
LUX,2256,Pi,2010-05-13,2015,2
LUX,2256,Pi,2010-05-13,2016,21
LUX,2256,Pi,2010-05-13,2017,19
LUX,2256,Pi,2010-05-13,2018,1
LUX,2256,Pi,2010-05-13,2019,14
LUX,2256,Pi,2010-05-13,2023,11
LUX,310,Greng,2007-11-14,2013,1
LUX,310,Greng,2007-11-14,2014,39
LUX,310,Greng,2007-11-14,2015,14
LUX,310,Greng,2007-11-14,2016,10
LUX,310,Greng,2007-11-14,2017,11
LUX,310,Greng,2007-11-14,2018,6
LUX,310,Greng,2007-11-14,2019,18
LUX,310,Greng,2007-11-14,2020,11
LUX,310,Greng,2007-11-14,2021,5
LUX,310,Greng,2007-11-14,2022,5
LUX,310,Greng,2007-11-14,2023,41
LUX,457,DL,2009-03-03,2009,36
LUX,457,DL,2009-03-03,2010,62
LUX,457,DL,2009-03-03,2011,40
LUX,457,DL,2009-03-03,2012,61
LUX,457,DL,2009-03-03,2013,56
LUX,457,DL,2009-03-03,2014,32
LUX,457,DL,2009-03-03,2015,51
LUX,457,DL,2009-03-03,2016,56
LUX,457,DL,2009-03-03,2017,56
LUX,457,DL,2009-03-03,2018,75
LUX,457,DL,2009-03-03,2019,76
LUX,457,DL,2009-03-03,2020,36
LUX,457,DL,2009-03-03,2021,36
LUX,457,DL,2009-03-03,2022,18
LUX,457,DL,2009-03-03,2023,51
LUX,701,LSAP,2010-02-23,2018,1
LUX,701,LSAP,2010-02-23,2022,14
LUX,701,LSAP,2010-02-23,2023,70
LUX,967,DP,2008-06-13,2011,1
LUX,967,DP,2008-06-13,2013,5
LUX,967,DP,2008-06-13,2014,3
LUX,967,DP,2008-06-13,2016,1
LUX,967,DP,2008-06-13,2017,3
LUX,967,DP,2008-06-13,2018,14
LUX,967,DP,2008-06-13,2019,11
LUX,967,DP,2008-06-13,2020,14
LUX,967,DP,2008-06-13,2021,32
LUX,967,DP,2008-06-13,2022,38
LUX,967,DP,2008-06-13,2023,28
LVA,1001,LZP,2017-03-24,2017,20
LVA,1001,LZP,2017-03-24,2018,6
LVA,1001,LZP,2017-03-24,2020,3
LVA,1001,LZP,2017-03-24,2021,1
LVA,1001,LZP,2017-03-24,2023,2
LVA,1100,S,2018-05-02,2018,162
LVA,1520,PCTVL,2016-11-24,2017,4
LVA,1520,PCTVL,2016-11-24,2018,32
LVA,1520,PCTVL,2016-11-24,2019,11
LVA,1520,PCTVL,2016-11-24,2020,88
LVA,1520,PCTVL,2016-11-24,2021,250
LVA,1520,PCTVL,2016-11-24,2022,313
LVA,1520,PCTVL,2016-11-24,2023,454
LVA,1666,V,2009-11-19,2010,64
LVA,1666,V,2009-11-19,2011,165
LVA,1666,V,2009-11-19,2012,34
LVA,1666,V,2009-11-19,2013,23
LVA,1666,V,2009-11-19,2014,22
LVA,1666,V,2009-11-19,2015,14
LVA,1666,V,2009-11-19,2016,40
LVA,1666,V,2009-11-19,2017,42
LVA,1666,V,2009-11-19,2018,48
LVA,1666,V,2009-11-19,2019,2
LVA,1666,V,2009-11-19,2020,16
LVA,1666,V,2009-11-19,2021,4
LVA,1666,V,2009-11-19,2022,25
LVA,1666,V,2009-11-19,2023,145
LVA,1942,RP,2011-07-22,2011,7
LVA,1942,RP,2011-07-22,2012,6
LVA,1942,RP,2011-07-22,2013,19
LVA,2365,NsL,2014-07-24,2014,2
LVA,2365,NsL,2014-07-24,2015,7
LVA,2365,NsL,2014-07-24,2016,18
LVA,2365,NsL,2014-07-24,2017,28
LVA,2365,NsL,2014-07-24,2018,9
LVA,2365,NsL,2014-07-24,2019,1
LVA,2366,LRa,2017-03-17,2017,65
LVA,2366,LRa,2017-03-17,2018,62
LVA,2366,LRa,2017-03-17,2020,1
LVA,2715,KPV-LV,2015-02-15,2015,22
LVA,2715,KPV-LV,2015-02-15,2016,5
LVA,2715,KPV-LV,2015-02-15,2017,38
LVA,2715,KPV-LV,2015-02-15,2018,44
LVA,2715,KPV-LV,2015-02-15,2019,9
LVA,2716,P,2011-03-25,2017,1
LVA,2716,P,2011-03-25,2018,3
LVA,2716,P,2011-03-25,2020,152
LVA,2716,P,2011-03-25,2021,64
LVA,2716,P,2011-03-25,2022,18
LVA,2716,P,2011-03-25,2023,8
LVA,2717,JKP,2014-08-13,2016,1
LVA,2717,JKP,2014-08-13,2017,15
LVA,2717,JKP,2014-08-13,2018,32
LVA,2717,JKP,2014-08-13,2019,20
LVA,2717,JKP,2014-08-13,2020,43
LVA,2717,JKP,2014-08-13,2021,39
LVA,2717,JKP,2014-08-13,2022,68
LVA,2717,JKP,2014-08-13,2023,9
LVA,2875,S!,2021-01-28,2021,5
LVA,2875,S!,2021-01-28,2022,40
LVA,2875,S!,2021-01-28,2023,149
LVA,2876,LPV,2021-07-14,2021,72
LVA,2876,LPV,2021-07-14,2022,278
LVA,2876,LPV,2021-07-14,2023,334
LVA,466,ZZS,2020-06-04,2022,9
LVA,466,ZZS,2020-06-04,2023,110
LVA,521,NA/TB/LNNK,2011-04-18,2011,7
LVA,521,NA/TB/LNNK,2011-04-18,2012,7
LVA,521,NA/TB/LNNK,2011-04-18,2013,6
LVA,521,NA/TB/LNNK,2011-04-18,2014,9
LVA,521,NA/TB/LNNK,2011-04-18,2017,3
LVA,521,NA/TB/LNNK,2011-04-18,2019,1
MLT,1003,PL,2009-08-19,2011,3
MLT,1003,PL,2009-08-19,2012,30
MLT,1003,PL,2009-08-19,2013,58
MLT,1003,PL,2009-08-19,2014,113
MLT,1003,PL,2009-08-19,2015,27
MLT,1003,PL,2009-08-19,2016,2
MLT,1003,PL,2009-08-19,2017,43
MLT,1003,PL,2009-08-19,2019,19
MLT,1003,PL,2009-08-19,2020,3
MLT,984,PN,2008-11-14,2008,12
MLT,984,PN,2008-11-14,2009,18
MLT,984,PN,2008-11-14,2010,84
MLT,984,PN,2008-11-14,2011,185
MLT,984,PN,2008-11-14,2012,71
MLT,984,PN,2008-11-14,2013,55
MLT,984,PN,2008-11-14,2014,301
MLT,984,PN,2008-11-14,2015,134
MLT,984,PN,2008-11-14,2016,210
MLT,984,PN,2008-11-14,2017,146
MLT,984,PN,2008-11-14,2019,11
MLT,984,PN,2008-11-14,2021,105
MLT,984,PN,2008-11-14,2022,394
NLD,1206,CU,2008-02-07,2008,2
NLD,1206,CU,2008-02-07,2009,8
NLD,1206,CU,2008-02-07,2010,5
NLD,1206,CU,2008-02-07,2011,9
NLD,1206,CU,2008-02-07,2012,3
NLD,1206,CU,2008-02-07,2013,20
NLD,1206,CU,2008-02-07,2014,9
NLD,1206,CU,2008-02-07,2015,2
NLD,1206,CU,2008-02-07,2016,12
NLD,1206,CU,2008-02-07,2017,16
NLD,1206,CU,2008-02-07,2018,5
NLD,1206,CU,2008-02-07,2019,13
NLD,1206,CU,2008-02-07,2020,47
NLD,1206,CU,2008-02-07,2021,56
NLD,1206,CU,2008-02-07,2022,20
NLD,1206,CU,2008-02-07,2023,39
NLD,1251,SGP,2011-09-13,2011,1
NLD,1251,SGP,2011-09-13,2015,6
NLD,1251,SGP,2011-09-13,2016,16
NLD,1251,SGP,2011-09-13,2017,22
NLD,1251,SGP,2011-09-13,2018,30
NLD,1251,SGP,2011-09-13,2019,38
NLD,1251,SGP,2011-09-13,2020,107
NLD,1251,SGP,2011-09-13,2021,207
NLD,1251,SGP,2011-09-13,2022,142
NLD,1251,SGP,2011-09-13,2023,137
NLD,1409,VVD,2008-07-17,2009,6
NLD,1409,VVD,2008-07-17,2010,5
NLD,1409,VVD,2008-07-17,2011,2
NLD,1409,VVD,2008-07-17,2012,5
NLD,1409,VVD,2008-07-17,2013,4
NLD,1409,VVD,2008-07-17,2014,8
NLD,1409,VVD,2008-07-17,2015,7
NLD,1409,VVD,2008-07-17,2016,12
NLD,1409,VVD,2008-07-17,2017,55
NLD,1409,VVD,2008-07-17,2018,48
NLD,1409,VVD,2008-07-17,2019,54
NLD,1409,VVD,2008-07-17,2020,48
NLD,1409,VVD,2008-07-17,2021,130
NLD,1409,VVD,2008-07-17,2022,27
NLD,1409,VVD,2008-07-17,2023,85
NLD,1501,PVV,2010-03-10,2010,11
NLD,1501,PVV,2010-03-10,2012,1
NLD,1501,PVV,2010-03-10,2013,3
NLD,1501,PVV,2010-03-10,2014,12
NLD,1501,PVV,2010-03-10,2015,32
NLD,1501,PVV,2010-03-10,2016,34
NLD,1501,PVV,2010-03-10,2017,66
NLD,1501,PVV,2010-03-10,2018,64
NLD,1501,PVV,2010-03-10,2019,112
NLD,1501,PVV,2010-03-10,2020,196
NLD,1501,PVV,2010-03-10,2021,239
NLD,1501,PVV,2010-03-10,2022,118
NLD,1501,PVV,2010-03-10,2023,154
NLD,2109,50+,2020-07-21,2020,4
NLD,2109,50+,2020-07-21,2021,10
NLD,2109,50+,2020-07-21,2022,17
NLD,2109,50+,2020-07-21,2023,194
NLD,235,CDA,2007-05-08,2013,5
NLD,235,CDA,2007-05-08,2014,13
NLD,235,CDA,2007-05-08,2015,18
NLD,235,CDA,2007-05-08,2016,25
NLD,235,CDA,2007-05-08,2017,163
NLD,235,CDA,2007-05-08,2018,66
NLD,235,CDA,2007-05-08,2019,117
NLD,235,CDA,2007-05-08,2020,46
NLD,235,CDA,2007-05-08,2021,20
NLD,235,CDA,2007-05-08,2022,52
NLD,235,CDA,2007-05-08,2023,139
NLD,2641,DENK,2015-02-04,2015,162
NLD,2641,DENK,2015-02-04,2016,128
NLD,2641,DENK,2015-02-04,2017,93
NLD,2641,DENK,2015-02-04,2018,137
NLD,2641,DENK,2015-02-04,2019,136
NLD,2641,DENK,2015-02-04,2020,99
NLD,2641,DENK,2015-02-04,2021,141
NLD,2641,DENK,2015-02-04,2022,228
NLD,2641,DENK,2015-02-04,2023,269
NLD,2642,FvD,2015-06-03,2015,10
NLD,2642,FvD,2015-06-03,2016,75
NLD,2642,FvD,2015-06-03,2017,164
NLD,2642,FvD,2015-06-03,2018,109
NLD,2642,FvD,2015-06-03,2019,151
NLD,2642,FvD,2015-06-03,2020,186
NLD,2642,FvD,2015-06-03,2021,266
NLD,2642,FvD,2015-06-03,2022,343
NLD,2642,FvD,2015-06-03,2023,517
NLD,2735,VN,2018-03-14,2018,26
NLD,2735,VN,2018-03-14,2019,34
NLD,2735,VN,2018-03-14,2020,76
NLD,2735,VN,2018-03-14,2021,102
NLD,2735,VN,2018-03-14,2022,30
NLD,2735,VN,2018-03-14,2023,79
NLD,2823,JA21,2021-01-28,2021,147
NLD,2823,JA21,2021-01-28,2022,142
NLD,2823,JA21,2021-01-28,2023,140
NLD,2824,BBB,2019-05-27,2019,3
NLD,2824,BBB,2019-05-27,2020,16
NLD,2824,BBB,2019-05-27,2021,56
NLD,2824,BBB,2019-05-27,2022,70
NLD,2824,BBB,2019-05-27,2023,54
NLD,345,D66,2008-10-03,2008,7
NLD,345,D66,2008-10-03,2009,15
NLD,345,D66,2008-10-03,2010,22
NLD,345,D66,2008-10-03,2011,15
NLD,345,D66,2008-10-03,2012,16
NLD,345,D66,2008-10-03,2013,12
NLD,345,D66,2008-10-03,2014,21
NLD,345,D66,2008-10-03,2015,26
NLD,345,D66,2008-10-03,2016,64
NLD,345,D66,2008-10-03,2017,72
NLD,345,D66,2008-10-03,2018,58
NLD,345,D66,2008-10-03,2019,37
NLD,345,D66,2008-10-03,2020,102
NLD,345,D66,2008-10-03,2021,89
NLD,345,D66,2008-10-03,2022,39
NLD,345,D66,2008-10-03,2023,64
NLD,357,SP,2006-08-14,2006,20
NLD,357,SP,2006-08-14,2007,19
NLD,357,SP,2006-08-14,2008,13
NLD,357,SP,2006-08-14,2009,23
NLD,357,SP,2006-08-14,2010,31
NLD,357,SP,2006-08-14,2011,12
NLD,357,SP,2006-08-14,2012,31
NLD,357,SP,2006-08-14,2013,10
NLD,357,SP,2006-08-14,2014,6
NLD,357,SP,2006-08-14,2015,5
NLD,357,SP,2006-08-14,2016,6
NLD,357,SP,2006-08-14,2017,46
NLD,357,SP,2006-08-14,2018,60
NLD,357,SP,2006-08-14,2019,113
NLD,357,SP,2006-08-14,2020,78
NLD,357,SP,2006-08-14,2021,105
NLD,357,SP,2006-08-14,2022,77
NLD,357,SP,2006-08-14,2023,98
NLD,742,PvdA,2006-03-14,2008,15
NLD,742,PvdA,2006-03-14,2009,26
NLD,742,PvdA,2006-03-14,2010,212
NLD,742,PvdA,2006-03-14,2011,136
NLD,742,PvdA,2006-03-14,2012,103
NLD,742,PvdA,2006-03-14,2013,27
NLD,742,PvdA,2006-03-14,2014,50
NLD,742,PvdA,2006-03-14,2015,22
NLD,742,PvdA,2006-03-14,2016,34
NLD,742,PvdA,2006-03-14,2017,42
NLD,742,PvdA,2006-03-14,2018,41
NLD,742,PvdA,2006-03-14,2019,71
NLD,742,PvdA,2006-03-14,2020,93
NLD,742,PvdA,2006-03-14,2021,69
NLD,742,PvdA,2006-03-14,2022,69
NLD,742,PvdA,2006-03-14,2023,25
NLD,756,GL,2006-09-28,2014,1
NLD,756,GL,2006-09-28,2015,1
NLD,756,GL,2006-09-28,2016,17
NLD,756,GL,2006-09-28,2017,39
NLD,756,GL,2006-09-28,2018,40
NLD,756,GL,2006-09-28,2019,92
NLD,756,GL,2006-09-28,2020,82
NLD,756,GL,2006-09-28,2021,82
NLD,756,GL,2006-09-28,2022,64
NLD,756,GL,2006-09-28,2023,34
NLD,990,PvdD,2006-10-21,2012,4
NLD,990,PvdD,2006-10-21,2013,8
NLD,990,PvdD,2006-10-21,2014,13
NLD,990,PvdD,2006-10-21,2015,153
NLD,990,PvdD,2006-10-21,2016,164
NLD,990,PvdD,2006-10-21,2017,179
NLD,990,PvdD,2006-10-21,2018,107
NLD,990,PvdD,2006-10-21,2019,89
NLD,990,PvdD,2006-10-21,2020,52
NLD,990,PvdD,2006-10-21,2021,91
NLD,990,PvdD,2006-10-21,2022,40
NLD,990,PvdD,2006-10-21,2023,37
NOR,104,DNA,2007-04-14,2007,110
NOR,104,DNA,2007-04-14,2008,34
NOR,104,DNA,2007-04-14,2009,281
NOR,104,DNA,2007-04-14,2010,72
NOR,104,DNA,2007-04-14,2011,272
NOR,104,DNA,2007-04-14,2012,53
NOR,104,DNA,2007-04-14,2013,139
NOR,104,DNA,2007-04-14,2014,33
NOR,104,DNA,2007-04-14,2015,82
NOR,104,DNA,2007-04-14,2016,12
NOR,104,DNA,2007-04-14,2017,257
NOR,104,DNA,2007-04-14,2018,7
NOR,104,DNA,2007-04-14,2019,309
NOR,104,DNA,2007-04-14,2020,17
NOR,104,DNA,2007-04-14,2021,253
NOR,104,DNA,2007-04-14,2022,6
NOR,104,DNA,2007-04-14,2023,188
NOR,1435,H,2007-04-27,2015,9
NOR,1435,H,2007-04-27,2016,3
NOR,1435,H,2007-04-27,2017,15
NOR,1435,H,2007-04-27,2018,12
NOR,1435,H,2007-04-27,2019,32
NOR,1435,H,2007-04-27,2020,9
NOR,1435,H,2007-04-27,2021,69
NOR,1435,H,2007-04-27,2022,95
NOR,1435,H,2007-04-27,2023,78
NOR,1538,KrF,2009-07-29,2013,22
NOR,1538,KrF,2009-07-29,2014,9
NOR,1538,KrF,2009-07-29,2015,64
NOR,1538,KrF,2009-07-29,2016,15
NOR,1538,KrF,2009-07-29,2017,16
NOR,1538,KrF,2009-07-29,2018,6
NOR,1538,KrF,2009-07-29,2019,31
NOR,1538,KrF,2009-07-29,2021,3
NOR,1538,KrF,2009-07-29,2022,1
NOR,1638,RV,2011-05-07,2012,1
NOR,1638,RV,2011-05-07,2013,8
NOR,1638,RV,2011-05-07,2014,1
NOR,1638,RV,2011-05-07,2015,6
NOR,1638,RV,2011-05-07,2016,7
NOR,1638,RV,2011-05-07,2017,22
NOR,1638,RV,2011-05-07,2018,21
NOR,1638,RV,2011-05-07,2019,20
NOR,1638,RV,2011-05-07,2020,16
NOR,1638,RV,2011-05-07,2021,63
NOR,1638,RV,2011-05-07,2022,167
NOR,1638,RV,2011-05-07,2023,187
NOR,2254,MDG,2008-10-29,2013,5
NOR,2254,MDG,2008-10-29,2014,1
NOR,2254,MDG,2008-10-29,2015,11
NOR,2254,MDG,2008-10-29,2016,1
NOR,2254,MDG,2008-10-29,2017,15
NOR,2254,MDG,2008-10-29,2018,2
NOR,2254,MDG,2008-10-29,2019,1
NOR,2254,MDG,2008-10-29,2020,11
NOR,2254,MDG,2008-10-29,2021,20
NOR,2254,MDG,2008-10-29,2022,19
NOR,2254,MDG,2008-10-29,2023,43
NOR,351,Fr,2007-04-21,2009,296
NOR,351,Fr,2007-04-21,2010,111
NOR,351,Fr,2007-04-21,2011,261
NOR,351,Fr,2007-04-21,2012,83
NOR,351,Fr,2007-04-21,2013,61
NOR,351,Fr,2007-04-21,2014,52
NOR,351,Fr,2007-04-21,2015,76
NOR,351,Fr,2007-04-21,2016,105
NOR,351,Fr,2007-04-21,2017,182
NOR,351,Fr,2007-04-21,2018,100
NOR,351,Fr,2007-04-21,2019,129
NOR,351,Fr,2007-04-21,2020,42
NOR,351,Fr,2007-04-21,2021,80
NOR,351,Fr,2007-04-21,2022,70
NOR,351,Fr,2007-04-21,2023,138
NOR,647,V,2007-04-11,2022,43
NOR,647,V,2007-04-11,2023,9
NOR,702,Sp,2007-04-25,2013,52
NOR,702,Sp,2007-04-25,2014,9
NOR,702,Sp,2007-04-25,2015,64
NOR,702,Sp,2007-04-25,2017,3
NOR,702,Sp,2007-04-25,2018,4
NOR,702,Sp,2007-04-25,2019,104
NOR,702,Sp,2007-04-25,2020,10
NOR,702,Sp,2007-04-25,2021,111
NOR,702,Sp,2007-04-25,2022,2
NOR,702,Sp,2007-04-25,2023,9
NOR,81,SV,2008-10-08,2009,1
NOR,81,SV,2008-10-08,2011,1
NOR,81,SV,2008-10-08,2012,2
NOR,81,SV,2008-10-08,2013,10
NOR,81,SV,2008-10-08,2015,16
NOR,81,SV,2008-10-08,2016,10
NOR,81,SV,2008-10-08,2017,17
NOR,81,SV,2008-10-08,2018,28
NOR,81,SV,2008-10-08,2019,23
NOR,81,SV,2008-10-08,2020,59
NOR,81,SV,2008-10-08,2021,21
NOR,81,SV,2008-10-08,2022,24
NOR,81,SV,2008-10-08,2023,14
NZL,114,MP,2008-06-19,2008,20
NZL,114,MP,2008-06-19,2009,46
NZL,114,MP,2008-06-19,2010,62
NZL,114,MP,2008-06-19,2011,20
NZL,114,MP,2008-06-19,2013,5
NZL,114,MP,2008-06-19,2014,3
NZL,1171,Greens,2007-05-30,2007,9
NZL,1171,Greens,2007-05-30,2008,37
NZL,1171,Greens,2007-05-30,2009,73
NZL,1171,Greens,2007-05-30,2010,41
NZL,1171,Greens,2007-05-30,2011,64
NZL,1171,Greens,2007-05-30,2012,4
NZL,1171,Greens,2007-05-30,2013,15
NZL,1171,Greens,2007-05-30,2014,39
NZL,1171,Greens,2007-05-30,2015,37
NZL,1171,Greens,2007-05-30,2016,95
NZL,1171,Greens,2007-05-30,2017,53
NZL,1171,Greens,2007-05-30,2018,17
NZL,1171,Greens,2007-05-30,2019,12
NZL,1171,Greens,2007-05-30,2020,58
NZL,1171,Greens,2007-05-30,2021,10
NZL,1171,Greens,2007-05-30,2022,14
NZL,1171,Greens,2007-05-30,2023,12
NZL,354,PP,2020-10-07,2020,1
NZL,354,PP,2020-10-07,2023,1
NZL,617,ACT,2019-02-01,2019,18
NZL,617,ACT,2019-02-01,2020,53
NZL,617,ACT,2019-02-01,2021,49
NZL,617,ACT,2019-02-01,2022,27
NZL,617,ACT,2019-02-01,2023,60
NZL,878,LP,2007-02-02,2011,23
NZL,878,LP,2007-02-02,2012,37
NZL,878,LP,2007-02-02,2013,26
NZL,878,LP,2007-02-02,2014,65
NZL,878,LP,2007-02-02,2015,22
NZL,878,LP,2007-02-02,2016,28
NZL,878,LP,2007-02-02,2017,23
NZL,878,LP,2007-02-02,2018,135
NZL,878,LP,2007-02-02,2019,64
NZL,878,LP,2007-02-02,2020,18
NZL,878,LP,2007-02-02,2022,2
NZL,878,LP,2007-02-02,2023,4
NZL,891,NZFP,2007-07-25,2008,14
