country_name_short,party_id,party_name,party_name_english,party_name_short,party_created_date,party_end_date,website,fb_handle,fb_scraping,fb_status,fb_account_type,fb_page_created,fb_date_min,fb_date_max,fb_posts_n,fb_collection_update,insta_handle,insta_scraping,insta_status,insta_account_type,insta_page_created,insta_date_min,insta_date_max,insta_posts_n,insta_type_img_n,insta_type_vid_n,insta_type_car_n,insta_collection_update,tw_handle,tw_scraping,tw_status,tw_account_type,tw_page_created,tw_date_min,tw_date_max,tw_posts_n,tw_collection_update,yt_scraping,yt_channel_id,yt_channel_url,yt_status,yt_account_type,yt_page_created,yt_date_min,yt_date_max,yt_videos_n,yt_collection_update
BEL,723,Christelijke Volkspartij | Christen-Democratisch en Vlaams,Flemish Christian Peoples Party | Christian Democrats & Flemish,CVP|CD&V,1968-01-01,NA,https://www.cdenv.be/,cdenv,TRUE,Collection completed,party,2009-01-01,2009-05-21,2023-12-31,4401,2023-12-31,cdenv,TRUE,Collection completed,party,2013-12-27,2013-12-27,2013-12-27,620,326,167,127,2023-12-31,cdenv,TRUE,Collection completed,party,2009-05-14,2009-05-14,2023-12-28,12311,2023-12-31,TRUE,UC2dCb-Hfy7HkG8RL4ZYrhNw,@cdenv89,Collection completed,party,2008-01-24,2008-01-24,2023-12-28,368,2023-12-31
BEL,915,Mouvement Réformateur,Reformist Movement,MR,2022-03-24,NA,https://www.mr.be/,MRbe,TRUE,Collection completed,party,2010-01-04,2011-01-10,2023-12-31,6866,2023-12-31,mrbe,TRUE,Collection completed,party,2017-06-08,2017-06-08,2017-06-08,1496,910,381,205,2023-12-31,MR_officiel,TRUE,Collection completed,party,2010-01-05,2010-01-05,2023-12-30,8180,2023-12-31,TRUE,UCwLvKwR0hmdvTvPA1_JY-3w,@mrofficiel,Collection completed,party,2012-03-07,2012-05-14,2023-12-12,300,2023-12-31
BEL,969,Front Démocratique des Francophones | DéFI,Francophone Democratic Front,FDF,1964-05-11,NA,https://www.defi.be/,DemocrateFederalisteIndependant,TRUE,Collection completed,party,2011-03-08,2011-09-04,2023-12-29,6068,2023-12-31,defi.eu,TRUE,Collection completed,party,2018-07-20,2018-07-20,2018-07-20,902,267,476,159,2023-12-31,defi_eu,TRUE,Collection completed,party,2010-03-24,2010-03-24,2023-12-15,9338,2023-12-31,TRUE,UCo3bVt0wZoCzmMq2utn66rg,@defi-be,Collection completed,party,2007-06-26,2012-09-03,2023-09-29,980,2023-12-31
BEL,993,Vlaams Blok | Vlaams Belang,Flemish Block | Flemish Interest,VB,1979-05-28,NA,https://www.vlaamsbelang.org/,vlbelang,TRUE,Collection completed,party,2009-01-02,2013-01-01,2023-12-31,10064,2023-12-31,vlaamsbelang,TRUE,Collection completed,party,2018-05-30,2018-05-30,2018-05-30,1161,652,491,18,2023-12-31,vlbelang,TRUE,Collection completed,party,2009-03-11,2009-03-11,2023-12-31,19376,2023-12-31,TRUE,UCDpPYb8N7CCcAaDrCptF6TQ,@vlaamsbelang,Collection completed,party,2008-09-16,2014-10-03,2023-12-30,1425,2023-12-31
BEL,1110,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Party of Liberty and Progress | Flemish Liberals and Democrats,PVV|VLD,1846-01-01,NA,https://www.openvld.be/,openvld,TRUE,Collection completed,party,2009-02-09,2009-02-25,2023-12-31,5353,2023-12-31,openvld,TRUE,Collection completed,party,2013-07-19,2013-07-19,2013-07-19,1780,1119,323,338,2023-12-31,openvld,TRUE,Collection completed,party,2009-03-02,2009-03-02,2023-12-30,9667,2023-12-31,TRUE,UCIQQBAhxN6Es6zOQa_wFrzw,@openvld,Collection completed,party,2007-02-13,2014-02-04,2023-12-21,322,2023-12-31
BEL,1113,Socialistische Partij Anders / Sociaal-Liberale Partij,Socialist Party Different / Social Liberal Party,SPa+Spi,1978-01-01,NA,https://www.vooruit.org/,vooruit.nu,TRUE,Collection completed,party,2009-03-16,2016-04-06,2023-12-31,4132,2023-12-31,vooruit.nu,TRUE,Collection completed,party,2014-04-03,2014-04-03,2014-04-03,2018,1140,484,394,2023-12-31,vooruit_nu,TRUE,Collection completed,party,2009-04-07,2009-04-07,2023-11-22,12753,2023-12-31,TRUE,UCiCjRamSTZLep1Sk05XkZZA,@vooruitnu,Collection completed,party,2012-12-07,2019-10-22,2023-12-21,87,2023-12-31
BEL,1192,Parti Social Chrétien – Centre Democrate Humaniste,Francophone Christian Social Party -- Humanist Democratic Centre,PSC-CDH,1968-01-01,NA,https://www.lesengages.be/,LesEngagesMouvementparticipatif,TRUE,Collection completed,party,2020-01-01,2022-01-12,2023-12-29,1073,2023-12-31,lesengages.be,TRUE,Collection completed,party,2020-01-14,2020-01-14,2020-01-14,784,388,348,48,2023-12-31,LesEngages_be,TRUE,Collection completed,party,2011-01-14,2011-01-14,2023-12-27,4099,2023-12-31,TRUE,UCw7Fq1D03aoK-xkDkFL8_Xg,@lesengages-mouvement,Collection completed,party,2022-02-14,2022-03-12,2023-12-18,153,2023-12-31
BEL,1378,Parti Socialiste,Socialist Party [Francophone],PS,1978-01-01,NA,https://www.ps.be/,psofficiel,TRUE,Collection completed,party,2012-11-26,2013-01-14,2023-12-30,3820,2023-12-31,psbelgique,TRUE,Collection completed,party,2019-07-09,2019-07-09,2019-07-09,1381,589,312,480,2023-12-31,PSofficiel,TRUE,Collection completed,party,2011-10-12,2011-10-12,2023-12-29,4060,2023-12-31,TRUE,UCXAqUQuiOz9ak1tVrCVJ9DQ,@psbelgique,Collection completed,party,2013-10-23,2013-11-19,2023-12-31,306,2023-12-31
BEL,1594,Agalev – Groen,Agalev -- Green,AGL-Gr,1981-01-01,NA,https://www.groen.be/,groen.be,TRUE,Collection completed,party,2009-05-27,2009-05-27,2023-12-31,8955,2023-12-31,groen.be,TRUE,Collection completed,party,2012-11-21,2012-11-21,2012-11-21,3297,2302,579,416,2023-12-31,groen,TRUE,Collection completed,party,2009-03-03,2009-03-03,2023-12-28,15980,2023-12-31,TRUE,UCHU9gQC3t4w91yycCTWlgGQ,@groen,Collection completed,party,2006-11-20,2007-02-16,2023-12-14,456,2023-12-31
BGR,57,Demokrati za Silna Balgariya | Demokratichna Balgariya,Democrats for a Strong Bulgaria | Democratic Bulgaria,DSB|DB,2004-05-30,NA,https://dsb.bg/,demokrati.bg,TRUE,Collection completed,party,2018-04-11,2018-04-12,2023-12-31,4558,2023-12-31,dsb.bg,TRUE,Collection completed,party,2022-08-20,2022-08-20,2022-08-20,21,11,9,1,2023-12-31,DemokratiBG,TRUE,Collection completed,party,2021-05-26,2021-05-26,2023-04-06,109,2023-12-31,TRUE,UCuLE9xMQbd0cuXX50MY0gaQ,@democratsbulgaria,Collection completed,party,2012-12-03,2013-02-12,2020-07-13,464,2023-12-31
BGR,535,Ataka,Attack,Ataka,2005-04-17,NA,NA,ataka.pobeda,TRUE,Collection completed,party,2010-01-08,2011-01-03,2023-02-16,3295,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,atakaBG,TRUE,Collection completed,party,2013-04-28,2013-04-28,2019-04-24,2096,2023-12-31,TRUE,UCb32DSuAuDsIo0x8VE0QRQw,@atakavideo,Collection completed,party,2013-05-16,2013-05-16,2016-09-30,550,2023-12-31
BGR,544,Natsionalno Dvizhenie Simeon Vtori,National Movement Simeon II,NDSV,2001-04-06,NA,https://ndsv.bg/,ppndsv,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NDSV,TRUE,Collection completed,party,2009-05-22,2009-05-22,2014-02-24,2556,2023-12-31,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,636,"Red, zakonnost i spravedlivost","Order, Lawfulness and Justice",RZS,2005-01-01,2013-01-01,http://www.rzs.bg/,Ред-законност-и-справедливост-100069167561073,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,784,Obedineni Demokratichni Sili,United Democratic Forces,ODS,1989-12-07,NA,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,982,Balgarska Sotsialisticheska Partiya,Bulgarian Socialist Party,BSP,1891-08-02,NA,https://bsp.bg/,BulgarianSocialistParty,TRUE,Collection completed,party,2017-01-03,2017-01-03,2023-12-31,18473,2023-12-31,bsp_sozopol.official,TRUE,Collection completed,party,2019-10-25,2019-10-25,2019-10-25,7,7,0,0,2023-12-31,BSP_Bulgaria,TRUE,Collection completed,party,2017-01-16,2017-01-16,2020-03-13,2290,2023-12-31,TRUE,UCdoZUAnid4qZWbf7V7bUqJw,@bsp_officialpage,Collection completed,party,2014-04-29,2014-04-29,2023-03-23,8332,2023-12-31
BGR,1160,Koalitsiya za Balgariya | Demokratichna Levitsa,Coalition for Bulgaria | Democratic Left,KzB|DL,1991-01-01,NA,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,1254,NA,Blue Coalition,SK,2009-04-01,2012-05-15,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,1286,Dvizhenie za Prava i Svobodi,Movement for Rights and Freedoms,DPS,1990-01-04,NA,https://www.dps.bg/,presscenterdps,TRUE,Collection completed,party,2014-02-12,2014-02-12,2023-12-31,8315,2023-12-31,presscentar.dps,TRUE,Collection completed,party,2017-05-08,2017-05-08,2017-05-08,540,228,14,298,2023-12-31,dps_news,TRUE,Collection completed,party,2010-03-12,2010-03-12,2023-12-15,3101,2023-12-31,TRUE,UCe3zBAfVSpq56npcKGzfWCA,@mrpresscenterdps,Collection completed,party,2012-06-07,2012-06-07,2023-12-26,6806,2023-12-31
BGR,1375,Balgarski Naroden Suyuz,Bulgarian People's Union,BNS,1899-12-30,NA,https://bgns.net/,bnsIYI,TRUE,Collection completed,party,2019-07-02,2022-01-08,2023-12-23,245,2023-12-31,bgnsnet,TRUE,Collection completed,party,2015-11-29,2015-11-29,2015-11-29,445,294,81,70,2023-12-31,bgnsnet,TRUE,Collection completed,party,2012-01-15,2012-01-15,2023-09-02,331,2023-12-31,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,1541,Grazhdani za Evropeysko Razvitie na Balgariya,Citizens for European Development of Bulgaria,GERB,2006-12-03,NA,https://www.gerb.bg/,PPGERB,TRUE,Collection completed,party,2009-05-17,2009-05-17,2023-12-31,11686,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,PPGERB,TRUE,Collection completed,party,2009-05-12,2009-05-12,2022-11-03,506,2023-12-31,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,2211,Natsionalen Front za Spasenie na Balgariya,National Front for the Salvation of Bulgaria,NFSB,2011-05-17,NA,https://nfsb.bg/,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,2362,Balgarija bes Zensura,Bulgaria Without Censorship,BBZ,2014-01-01,NA,NA,bgbezcenzura,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,2363,Reformatorski Blok,Reformist Bloc,RB,2013-12-20,2017-01-01,https://europost.bg/,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
BGR,2364,Alternativa za balgarsko vazrazhdane,Alternative for Bulgarian Revival,ABV,2014-01-25,NA,https://abv-alternativa.bg/,ABV.alternativa,TRUE,Collection completed,party,2011-03-28,2011-04-14,2023-12-31,3822,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,AbvOrg,TRUE,Collection completed,party,2014-04-08,2014-04-08,2014-05-23,65,2023-12-31,TRUE,UCBed8OSxtAcsTmAG9jaOXUg,@ппабв-алтернативазабългарс-г5в,Collection completed,party,2014-01-15,2014-03-17,2023-12-30,329,2023-12-31
BGR,2637,Volya,Will,Volya,2007-07-15,NA,https://web.archive.org/web/20220125104621/http://www.volya.bg/,VolyaZaRazvitie,TRUE,Collection completed,party,2016-06-01,2016-07-06,2021-11-15,1781,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,TRUE,UCtRDJukaVdcaoccbr3jn8Zg,@движениеволя,Collection completed,party,2017-03-14,2017-03-15,2017-03-23,5,2023-12-31
BGR,2638,Da Bulgaria!,"Yes, Bulgaria!",DaB,2017-01-07,NA,https://dabulgaria.bg/,dabulgaria.bg,TRUE,Collection completed,party,2016-12-08,2016-12-09,2023-12-31,5751,2023-12-31,dabulgaria.bg,TRUE,Collection completed,party,2016-12-11,2016-12-11,2016-12-11,917,634,178,105,2023-12-31,BulgariaDA,TRUE,Collection completed,party,2016-12-22,2016-12-22,2023-12-20,1364,2023-12-31,TRUE,UCoTOJbnyio4ksA39qE20bQQ,@dabulgaria,Collection completed,party,2016-12-10,2016-12-10,2023-12-24,558,2023-12-31
BGR,2640,Vazrazhdane,Revival,R,2014-08-02,NA,https://vazrazhdane.bg/,vazrazhdane.bg,TRUE,Collection completed,party,2016-09-03,2016-09-03,2023-12-31,10459,2023-12-31,vazrazhdane.bg,TRUE,Collection completed,party,2020-05-07,2020-05-07,2020-05-07,1252,860,344,48,2023-12-31,vazrazhdane,TRUE,Collection completed,party,2021-06-16,2021-06-16,2023-12-31,3648,2023-12-31,TRUE,UCxEuyBwMVfSX6rohabNUZ-w,@vazrazhdane,Collection completed,party,2014-09-10,2015-01-20,2023-12-21,935,2023-12-31
BGR,2836,Ima takav narod,There Is Such a People,ITN,2020-02-16,NA,https://pp-itn.bg/,ppimatakuvnarod,TRUE,Collection completed,party,2020-01-26,2020-01-30,2023-12-31,1618,2023-12-31,imatakavnarod,TRUE,Collection completed,party,2020-07-10,2020-07-10,2020-07-10,477,190,251,36,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,TRUE,UCu4iqOZOrEAWxtseAzIh6iA,@иматакъвнарод-т3ь,Collection completed,party,2020-07-17,2020-07-17,2021-11-09,73,2023-12-31
BGR,2838,Izpravi se!,Stand up!,IS,2021-02-07,2022-08-02,https://izpravise.bg/,Maya.Manolova.1965,TRUE,Collection completed,leader,2012-11-12,2012-11-12,2023-12-31,5208,2023-12-31,izpravise.bg,TRUE,Collection completed,party,2020-11-06,2020-11-06,2020-11-06,299,207,24,68,2023-12-31,IzpraviSe_Ruse,TRUE,Collection completed,party,2021-01-24,2021-01-24,2021-03-07,44,2023-12-31,TRUE,UCcOtw7o-YcIUA_20yQspeGA,@izpravisebg,Collection completed,party,2019-11-07,2020-06-10,2023-12-08,101,2023-12-31
BGR,2847,Prodalzhavame promyanata,We Continue the Change,PP,2021-09-17,NA,https://promeni.bg/,prodalzhavamepromyanata,TRUE,Collection completed,party,2021-09-17,2021-09-18,2023-12-31,2604,2023-12-31,prodalzhavamepromyanata,TRUE,Collection completed,party,2021-10-16,2021-10-16,2021-10-16,1427,765,537,125,2023-12-31,promenibg,TRUE,Collection completed,party,2023-01-16,2023-01-16,2023-12-31,671,2023-12-31,TRUE,UCLcA8_LzT-rsQJRTWSNguhw,@promenibg,Collection completed,party,2021-09-29,2021-10-15,2023-12-22,880,2023-12-31
BGR,2871,Balgarski vazhod,Bulgarian Rise,BV,2022-05-05,NA,https://bgvazhod.com/,bgvazhod,TRUE,Collection completed,party,2022-05-06,2022-05-08,2023-12-24,434,2023-12-31,bgvazhod,TRUE,Collection completed,party,2022-07-01,2022-07-01,2022-07-01,4,4,0,0,2023-12-31,bgvazhod,FALSE,Other,party,NA,NA,NA,NA,NA,FALSE,NA,NA,Other,party,NA,NA,NA,NA,2023-12-31
CAN,296,Co-operative Commonwealth Federation | New Democratic Party,Co-operative Commonwealth Federation | New Democratic Party,CCF|NDP,1961-08-03,NA,https://www.ndp.ca/,NDP.NPD,TRUE,Collection completed,party,2011-03-17,2011-09-08,2023-12-30,6096,2023-12-31,jagmeetsingh,TRUE,Collection completed,leader,2013-03-07,2013-03-07,2013-03-07,2259,1143,596,520,2023-12-31,NDP,TRUE,Collection partial,party,2010-09-22,2010-09-22,2022-10-10,5067,2022-10-10,TRUE,UCafG7nuzt7dBn_1ZNAYr_yQ,@ndpnpd,Collection completed,party,2007-03-13,2017-06-14,2023-12-22,141,2023-12-31
CAN,368,Liberal Party of Canada,Liberal Party of Canada,LP,1868-07-01,NA,https://liberal.ca/,LiberalCA,TRUE,Collection completed,party,2009-03-09,2009-03-09,2023-12-31,10412,2023-12-31,liberalca,TRUE,Collection completed,party,2016-05-02,2016-05-02,2016-05-02,1175,479,336,360,2023-12-31,liberal_party,TRUE,Collection partial,party,2009-02-19,2009-02-19,2022-10-10,11476,2022-10-10,TRUE,UCaQoN-NrzI_7rS_3s33PUVA,@liberalvideo,Collection completed,party,2007-01-29,2013-04-15,2023-12-22,773,2023-12-31
CAN,448,Bloc Québécois,Quebec Bloc,BQ,1995-06-15,NA,https://www.blocquebecois.org/,blocquebecois,TRUE,Collection completed,party,2011-11-19,2012-09-18,2023-12-30,4996,2023-12-31,blocquebecois,TRUE,Collection completed,party,2015-08-06,2015-08-06,2015-08-06,535,309,132,94,2023-12-31,BlocQuebecois,TRUE,Collection partial,party,2010-03-24,2010-03-24,2022-10-10,5680,2022-10-10,TRUE,UC9kQxq8qwveazNyuTN3r9hA,@blocquebecois,Collection completed,party,2007-10-22,2007-11-13,2023-12-27,438,2023-12-31
CAN,1255,Conservative Party of Canada,Conservative Party of Canada,CPC,1867-07-01,NA,https://www.conservative.ca/,cpcpcc,TRUE,Collection completed,party,2007-11-13,2008-03-07,2023-12-27,10770,2023-12-31,cpc_hq,TRUE,Collection completed,party,2016-10-24,2016-10-24,2016-10-24,1761,1369,295,97,2023-12-31,CPC_HQ,TRUE,Collection partial,party,2011-12-22,2011-12-22,2022-10-06,6919,2022-10-10,TRUE,UCGBR9bk3MCr0wrdP5iLlBBQ,@cpcpcc,Collection completed,party,2007-01-26,2011-04-05,2023-12-20,527,2023-12-31
CAN,1259,Green Party of Canada,Green Party of Canada,GPC,1983-01-01,NA,https://www.greenparty.ca/en,GreenPartyofCanada,TRUE,Collection completed,party,2007-11-07,2008-10-07,2023-12-31,6068,2023-12-31,thegreenparty_canada,TRUE,Collection completed,party,2014-08-28,2014-08-28,2014-08-28,553,321,55,177,2023-12-31,CanadianGreens,TRUE,Collection partial,party,2009-04-02,2009-04-02,2022-10-05,9400,2022-10-10,TRUE,UCuODiS9lR8LLA1oeCpfwv6w,@canadiangreenparty,Collection completed,party,2007-10-19,2007-10-19,2023-12-15,3510,2023-12-31
CHE,26,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,FDP-PRD,2009-01-01,NA,https://www.fdp.ch/willkommen,fdp.dieliberalen,TRUE,Collection completed,party,2008-06-03,2009-01-07,2023-12-24,4158,2023-12-31,fdp_schweiz,TRUE,Collection completed,party,2015-07-22,2015-07-22,2015-07-22,770,479,163,128,2023-12-31,FDP_Liberalen,TRUE,Collection completed,party,2009-05-11,2009-05-11,2023-12-28,6489,2023-12-31,TRUE,UCecfJdPOw_xbVaba1Ckkacg,@fdp_plr,Collection completed,party,2010-04-22,2010-06-02,2023-12-21,592,2023-12-31
CHE,35,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,SP-PS,1988-10-21,NA,https://www.sp-ps.ch/,spschweiz,TRUE,Collection completed,party,2009-05-19,2009-05-19,2023-12-20,4751,2023-12-31,spschweiz,TRUE,Collection completed,party,2018-10-22,2018-10-22,2018-10-22,1699,926,502,271,2023-12-31,spschweiz,TRUE,Collection completed,party,2009-05-17,2009-05-17,2023-12-20,5799,2023-12-31,TRUE,UCxCpgTGZQUdKV-Yzts9zoZQ,@spschweiz,Collection completed,party,2007-06-18,2007-06-18,2023-12-25,313,2023-12-31
CHE,141,Grüne – Écologiste,Greens,Grue,1983-05-28,NA,https://gruene.ch/,gruenech,TRUE,Collection completed,party,2011-06-22,2011-06-22,2023-12-31,4513,2023-12-31,gruenech,TRUE,Collection completed,party,2020-02-22,2020-02-22,2020-02-22,765,402,275,88,2023-12-31,GrueneCH,TRUE,Collection completed,party,2011-01-19,2011-01-19,2023-12-24,6873,2023-12-31,TRUE,UCxaB0LVhebCfPeJHxFPW3RQ,@gruenech,Collection completed,party,2011-01-05,2011-09-19,2023-12-01,48,2023-12-31
CHE,308,Grünliberale Partei der Schweiz – Parti Vert-Libéral,Green Liberal Party,GPL-PVL,2007-07-18,NA,https://vertliberaux.ch/,grunliberale,TRUE,Collection completed,party,2010-11-02,2011-01-15,2023-12-22,3462,2023-12-31,grunliberale,TRUE,Collection completed,party,2018-10-20,2018-10-20,2018-10-20,1296,801,460,35,2023-12-31,grunliberale,TRUE,Collection completed,party,2009-03-08,2009-03-08,2023-12-22,3472,2023-12-31,TRUE,UCneOSWcHYD8xC_E4ktlFgzg,@grunliberale-vertliberaux,Collection completed,party,2014-11-12,2018-11-11,2023-12-19,578,2023-12-31
CHE,458,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,LPS,1913-10-08,2009-01-01,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
CHE,531,Katholische Konservative / Christlichdemokratische Volkspartei – Conservateurs catholiques / Parti démocrate-chrétien,Catholic Conservative / Christian Democratic Peoples Party,KK/CVP,1848-01-01,NA,https://die-mitte.ch/,mitte.centre,TRUE,Collection completed,party,2009-11-04,2011-02-10,2023-12-29,4788,2023-12-31,mitte_centre,TRUE,Collection completed,party,2018-09-04,2018-09-04,2018-09-04,709,192,272,245,2023-12-31,Mitte_Centre,TRUE,Collection completed,party,2010-08-20,2010-08-20,2023-12-22,9960,2023-12-31,TRUE,UCAptMLGB1mrJ8_8vtie0jqA,@diemitte-lecentre,Collection completed,party,2011-09-23,2011-09-23,2023-09-12,412,2023-12-31
CHE,602,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,EVP-PEP,1919-01-01,NA,https://www.evppev.ch/,evppev,TRUE,Collection completed,party,2011-03-15,2011-03-19,2023-12-24,1611,2023-12-31,evppev,TRUE,Collection completed,party,2018-11-05,2018-11-05,2018-11-05,262,138,97,27,2023-12-31,evppev,TRUE,Collection completed,party,2009-06-26,2009-06-26,2023-12-24,1625,2023-12-31,TRUE,UCESDTLabKeS5LezPVE7ZAIg,@evppev,Collection completed,party,2011-09-27,2016-02-16,2023-12-23,201,2023-12-31
CHE,750,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,SVP-UDC,1971-09-22,NA,https://www.svp.ch/,SVPch,TRUE,Collection completed,party,2012-10-25,2012-10-26,2023-12-31,4453,2023-12-31,svpch,TRUE,Collection completed,party,2014-09-25,2014-09-25,2014-09-25,1510,1170,282,58,2023-12-31,SVPch,TRUE,Collection completed,party,2013-03-03,2013-03-03,2023-12-31,3167,2023-12-31,TRUE,UCtOEFtmUrALape8MlYPMSYg,@svpch,Collection completed,party,2007-08-23,2007-08-29,2023-11-11,577,2023-12-31
CHE,1167,Partei der Arbeit der Schweiz,Swiss Party of Labour,PdA,1944-05-21,NA,https://pda.ch/,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
CHE,1213,Bürgerlich–Demokratische Partei (BDP) Graubünden,Conservative Democratic Party of Switzerland,BDP,2009-11-01,2020-12-31,https://www.bdp.info/,bdpschweiz,TRUE,Collection completed,party,2011-06-07,2011-07-19,2020-12-31,3004,2023-12-31,bdp.schweiz,TRUE,Collection completed,party,2018-01-03,2018-01-03,2018-01-03,509,229,71,209,2023-12-31,BDPSchweiz,TRUE,Collection completed,party,2010-12-15,2010-12-15,2021-01-15,2181,2023-12-31,TRUE,UCbG2abVSrtWLTmMzpa4i17A,@bdpschweiz,Collection completed,party,2011-07-04,2011-07-11,2020-11-16,445,2023-12-31
CHE,1226,solidaritéS,Solidarity,S,1992-01-01,NA,https://solidarites.ch/,solidarites.ch,TRUE,Collection completed,party,2009-11-01,2009-11-01,2023-12-28,1294,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,solidariteS_CH,TRUE,Collection partial,party,NA,NA,NA,NA,NA,TRUE,UCL1HKEFgISBtzQgDAlQKKIA,@solidarites-tv,Collection completed,party,2011-10-10,2014-01-08,2023-12-07,184,2023-12-31
CHE,1318,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,EDU-UDF,1975-01-01,NA,https://www.edu-schweiz.ch/,eduschweiz,TRUE,Collection completed,party,2009-12-15,2011-01-10,2023-12-08,2216,2023-12-31,edu_udf_ch,TRUE,Collection completed,party,2023-03-03,2023-03-03,2023-03-03,59,31,28,0,2023-12-31,EDUSchweiz,TRUE,Collection completed,party,2011-07-01,2011-07-01,2019-08-30,1349,2023-12-31,TRUE,UCh3djtK68antu4EcQh_TEQw,@eduschweiz6697,Collection completed,party,2019-10-11,2019-10-11,2022-01-21,9,2023-12-31
CHE,1500,Lega dei Ticinesi,Ticino League,LdT,1991-01-01,NA,https://lega-dei-ticinesi.ch/,LegadeiTicinesi,TRUE,Collection completed,party,2009-11-09,2009-11-29,2023-12-31,1639,2023-12-31,legadeiticinesi,TRUE,Collection completed,party,2017-12-06,2017-12-06,2017-12-06,720,685,17,18,2023-12-31,LEGAdeiTicinesi,TRUE,Collection completed,party,2012-11-10,2012-11-10,2018-06-20,614,2023-12-31,TRUE,UCnuFHzCpdu0NApkzXieDkkg,@legadeiticinesi7189,Collection completed,party,2020-07-21,2020-08-01,2021-05-31,3,2023-12-31
