country_name_short,party_id,party_name_short,insta_page_created,month,insta_posts_n_monthly,insta_type_img_n_monthly,insta_type_vid_n_monthly,insta_type_car_n_monthly
POL,664,PSL,2017-08-25,2018-04-01,10,9,0,1
POL,664,PSL,2017-08-25,2018-05-01,10,9,0,1
POL,664,PSL,2017-08-25,2018-06-01,13,12,0,1
POL,664,PSL,2017-08-25,2018-07-01,8,5,0,3
POL,664,PSL,2017-08-25,2018-08-01,1,1,0,0
POL,664,PSL,2017-08-25,2018-09-01,17,15,1,1
POL,664,PSL,2017-08-25,2018-10-01,37,29,2,6
POL,664,PSL,2017-08-25,2018-11-01,6,4,0,2
POL,664,PSL,2017-08-25,2019-01-01,2,2,0,0
POL,664,PSL,2017-08-25,2019-02-01,1,1,0,0
POL,664,PSL,2017-08-25,2019-03-01,5,3,0,2
POL,664,PSL,2017-08-25,2019-04-01,17,13,0,4
POL,664,PSL,2017-08-25,2019-05-01,21,13,6,2
POL,664,PSL,2017-08-25,2019-06-01,1,1,0,0
POL,664,PSL,2017-08-25,2019-07-01,2,2,0,0
POL,664,PSL,2017-08-25,2019-08-01,1,1,0,0
POL,664,PSL,2017-08-25,2019-09-01,21,10,3,8
POL,664,PSL,2017-08-25,2019-10-01,13,6,4,3
POL,664,PSL,2017-08-25,2019-12-01,1,1,0,0
POL,664,PSL,2017-08-25,2020-04-01,5,5,0,0
POL,664,PSL,2017-08-25,2020-05-01,12,12,0,0
POL,664,PSL,2017-08-25,2020-06-01,4,4,0,0
POL,664,PSL,2017-08-25,2020-07-01,3,2,0,1
POL,664,PSL,2017-08-25,2020-09-01,4,2,0,2
POL,664,PSL,2017-08-25,2020-10-01,4,3,0,1
POL,664,PSL,2017-08-25,2020-11-01,1,1,0,0
POL,664,PSL,2017-08-25,2020-12-01,10,8,1,1
POL,664,PSL,2017-08-25,2021-01-01,11,11,0,0
POL,664,PSL,2017-08-25,2021-02-01,16,16,0,0
POL,664,PSL,2017-08-25,2021-03-01,11,11,0,0
POL,664,PSL,2017-08-25,2021-04-01,26,26,0,0
POL,664,PSL,2017-08-25,2021-05-01,29,26,0,3
POL,664,PSL,2017-08-25,2021-06-01,20,17,0,3
POL,664,PSL,2017-08-25,2021-07-01,28,25,0,3
POL,664,PSL,2017-08-25,2021-08-01,24,21,1,2
POL,664,PSL,2017-08-25,2021-09-01,25,19,0,6
POL,664,PSL,2017-08-25,2021-10-01,39,25,6,8
POL,664,PSL,2017-08-25,2021-11-01,25,17,3,5
POL,664,PSL,2017-08-25,2021-12-01,29,23,1,5
POL,664,PSL,2017-08-25,2022-01-01,38,33,1,4
POL,664,PSL,2017-08-25,2022-02-01,18,13,0,5
POL,664,PSL,2017-08-25,2022-03-01,25,23,0,2
POL,664,PSL,2017-08-25,2022-04-01,34,27,0,7
POL,664,PSL,2017-08-25,2022-05-01,24,20,1,3
POL,664,PSL,2017-08-25,2022-06-01,25,19,0,6
POL,664,PSL,2017-08-25,2022-07-01,25,17,5,3
POL,664,PSL,2017-08-25,2022-08-01,21,14,1,6
POL,664,PSL,2017-08-25,2022-09-01,17,14,0,3
POL,664,PSL,2017-08-25,2022-10-01,16,9,0,7
POL,664,PSL,2017-08-25,2022-11-01,9,1,0,8
POL,664,PSL,2017-08-25,2022-12-01,3,0,0,3
POL,664,PSL,2017-08-25,2023-01-01,9,0,0,9
POL,664,PSL,2017-08-25,2023-02-01,7,1,1,5
POL,664,PSL,2017-08-25,2023-03-01,7,0,1,6
POL,664,PSL,2017-08-25,2023-04-01,10,0,6,4
POL,664,PSL,2017-08-25,2023-05-01,13,1,9,3
POL,664,PSL,2017-08-25,2023-06-01,30,0,22,8
POL,664,PSL,2017-08-25,2023-07-01,26,0,20,6
POL,664,PSL,2017-08-25,2023-08-01,29,1,18,10
POL,664,PSL,2017-08-25,2023-09-01,66,7,34,25
POL,664,PSL,2017-08-25,2023-10-01,52,3,23,26
POL,664,PSL,2017-08-25,2023-11-01,23,1,16,6
POL,664,PSL,2017-08-25,2023-12-01,44,16,20,8
POL,900,MN,2015-05-26,2015-05-01,12,12,0,0
POL,900,MN,2015-05-26,2015-06-01,24,21,3,0
POL,900,MN,2015-05-26,2015-07-01,10,10,0,0
POL,900,MN,2015-05-26,2015-08-01,9,8,1,0
POL,900,MN,2015-05-26,2015-09-01,9,9,0,0
POL,900,MN,2015-05-26,2015-10-01,7,4,3,0
POL,900,MN,2015-05-26,2015-11-01,7,7,0,0
POL,900,MN,2015-05-26,2015-12-01,4,4,0,0
POL,900,MN,2015-05-26,2016-01-01,2,2,0,0
POL,900,MN,2015-05-26,2016-02-01,3,3,0,0
POL,900,MN,2015-05-26,2016-04-01,2,2,0,0
POL,900,MN,2015-05-26,2016-05-01,2,2,0,0
POL,900,MN,2015-05-26,2016-07-01,6,6,0,0
POL,900,MN,2015-05-26,2016-08-01,3,3,0,0
POL,900,MN,2015-05-26,2016-09-01,1,1,0,0
POL,900,MN,2015-05-26,2016-10-01,3,2,1,0
POL,900,MN,2015-05-26,2016-11-01,6,6,0,0
POL,900,MN,2015-05-26,2016-12-01,7,7,0,0
POL,900,MN,2015-05-26,2017-01-01,1,1,0,0
POL,900,MN,2015-05-26,2017-02-01,1,1,0,0
POL,900,MN,2015-05-26,2017-04-01,6,6,0,0
POL,900,MN,2015-05-26,2017-05-01,5,5,0,0
POL,900,MN,2015-05-26,2017-06-01,17,2,14,1
POL,900,MN,2015-05-26,2017-07-01,5,2,3,0
POL,900,MN,2015-05-26,2017-08-01,1,0,1,0
POL,900,MN,2015-05-26,2017-09-01,10,4,6,0
POL,900,MN,2015-05-26,2017-10-01,2,1,1,0
POL,900,MN,2015-05-26,2017-11-01,4,4,0,0
POL,900,MN,2015-05-26,2017-12-01,12,9,3,0
POL,900,MN,2015-05-26,2018-01-01,2,1,1,0
POL,900,MN,2015-05-26,2018-02-01,5,3,2,0
POL,900,MN,2015-05-26,2018-03-01,3,2,1,0
POL,900,MN,2015-05-26,2018-04-01,2,1,1,0
POL,900,MN,2015-05-26,2018-05-01,2,0,2,0
POL,900,MN,2015-05-26,2018-06-01,3,3,0,0
POL,900,MN,2015-05-26,2018-07-01,2,0,2,0
POL,900,MN,2015-05-26,2018-08-01,7,6,0,1
POL,900,MN,2015-05-26,2018-09-01,10,10,0,0
POL,900,MN,2015-05-26,2018-10-01,9,5,4,0
POL,900,MN,2015-05-26,2018-11-01,4,2,2,0
POL,900,MN,2015-05-26,2018-12-01,7,5,1,1
POL,900,MN,2015-05-26,2019-01-01,4,4,0,0
POL,900,MN,2015-05-26,2019-02-01,2,2,0,0
POL,900,MN,2015-05-26,2019-03-01,2,2,0,0
POL,900,MN,2015-05-26,2019-04-01,2,2,0,0
POL,900,MN,2015-05-26,2019-05-01,19,16,0,3
POL,900,MN,2015-05-26,2019-06-01,4,1,1,2
POL,900,MN,2015-05-26,2019-07-01,1,0,1,0
POL,900,MN,2015-05-26,2019-08-01,6,3,2,1
POL,900,MN,2015-05-26,2019-09-01,17,6,7,4
POL,900,MN,2015-05-26,2019-10-01,12,3,4,5
POL,900,MN,2015-05-26,2019-11-01,6,3,1,2
POL,900,MN,2015-05-26,2019-12-01,3,1,2,0
POL,900,MN,2015-05-26,2020-01-01,5,2,2,1
POL,900,MN,2015-05-26,2020-02-01,5,2,1,2
POL,900,MN,2015-05-26,2020-03-01,9,5,2,2
POL,900,MN,2015-05-26,2020-04-01,8,4,1,3
POL,900,MN,2015-05-26,2020-05-01,6,4,1,1
POL,900,MN,2015-05-26,2020-06-01,7,5,1,1
POL,900,MN,2015-05-26,2020-07-01,13,10,1,2
POL,900,MN,2015-05-26,2020-08-01,6,1,3,2
POL,900,MN,2015-05-26,2020-09-01,4,1,0,3
POL,900,MN,2015-05-26,2020-10-01,16,2,2,12
POL,900,MN,2015-05-26,2020-11-01,13,8,0,5
POL,900,MN,2015-05-26,2020-12-01,12,7,1,4
POL,900,MN,2015-05-26,2021-01-01,3,3,0,0
POL,900,MN,2015-05-26,2021-02-01,8,6,0,2
POL,900,MN,2015-05-26,2021-03-01,7,2,4,1
POL,900,MN,2015-05-26,2021-04-01,10,6,4,0
POL,900,MN,2015-05-26,2021-05-01,6,5,0,1
POL,900,MN,2015-05-26,2021-06-01,6,3,1,2
POL,900,MN,2015-05-26,2021-07-01,4,1,0,3
POL,900,MN,2015-05-26,2021-08-01,1,0,0,1
POL,900,MN,2015-05-26,2021-09-01,3,1,0,2
POL,900,MN,2015-05-26,2021-10-01,6,1,0,5
POL,900,MN,2015-05-26,2021-11-01,4,3,0,1
POL,900,MN,2015-05-26,2021-12-01,4,1,3,0
POL,900,MN,2015-05-26,2022-02-01,13,8,4,1
POL,900,MN,2015-05-26,2022-03-01,2,1,0,1
POL,900,MN,2015-05-26,2022-04-01,2,0,0,2
POL,900,MN,2015-05-26,2022-05-01,13,5,3,5
POL,900,MN,2015-05-26,2022-06-01,2,0,0,2
POL,900,MN,2015-05-26,2022-07-01,1,1,0,0
POL,900,MN,2015-05-26,2022-08-01,1,0,0,1
POL,900,MN,2015-05-26,2022-09-01,3,0,1,2
POL,900,MN,2015-05-26,2022-10-01,4,3,0,1
POL,900,MN,2015-05-26,2022-11-01,3,3,0,0
POL,900,MN,2015-05-26,2022-12-01,2,1,0,1
POL,900,MN,2015-05-26,2023-01-01,2,2,0,0
POL,900,MN,2015-05-26,2023-03-01,1,1,0,0
POL,900,MN,2015-05-26,2023-04-01,2,1,0,1
POL,900,MN,2015-05-26,2023-05-01,9,2,2,5
POL,900,MN,2015-05-26,2023-06-01,12,9,2,1
POL,900,MN,2015-05-26,2023-07-01,6,2,2,2
POL,900,MN,2015-05-26,2023-08-01,1,0,0,1
POL,900,MN,2015-05-26,2023-09-01,7,5,1,1
POL,900,MN,2015-05-26,2023-10-01,24,3,21,0
POL,900,MN,2015-05-26,2023-11-01,1,0,0,1
POL,900,MN,2015-05-26,2023-12-01,8,4,2,2
PRT,107,PPM,2019-02-02,2019-02-01,4,4,0,0
PRT,107,PPM,2019-02-02,2019-03-01,2,2,0,0
PRT,107,PPM,2019-02-02,2019-12-01,2,2,0,0
PRT,107,PPM,2019-02-02,2020-02-01,3,3,0,0
PRT,107,PPM,2019-02-02,2020-11-01,2,1,0,1
PRT,107,PPM,2019-02-02,2021-05-01,1,1,0,0
PRT,107,PPM,2019-02-02,2021-12-01,1,1,0,0
PRT,107,PPM,2019-02-02,2022-09-01,1,1,0,0
PRT,107,PPM,2019-02-02,2023-10-01,1,1,0,0
PRT,107,PPM,2019-02-02,2023-12-01,2,0,2,0
PRT,1273,PSD,2013-12-13,2013-12-01,11,11,0,0
PRT,1273,PSD,2013-12-13,2014-01-01,24,24,0,0
PRT,1273,PSD,2013-12-13,2014-02-01,17,17,0,0
PRT,1273,PSD,2013-12-13,2014-03-01,17,17,0,0
PRT,1273,PSD,2013-12-13,2014-04-01,15,15,0,0
PRT,1273,PSD,2013-12-13,2014-05-01,3,3,0,0
PRT,1273,PSD,2013-12-13,2014-06-01,2,2,0,0
PRT,1273,PSD,2013-12-13,2014-07-01,13,13,0,0
PRT,1273,PSD,2013-12-13,2014-08-01,6,6,0,0
PRT,1273,PSD,2013-12-13,2014-09-01,12,12,0,0
PRT,1273,PSD,2013-12-13,2014-10-01,1,1,0,0
PRT,1273,PSD,2013-12-13,2014-11-01,6,6,0,0
PRT,1273,PSD,2013-12-13,2014-12-01,4,4,0,0
PRT,1273,PSD,2013-12-13,2015-01-01,8,8,0,0
PRT,1273,PSD,2013-12-13,2015-02-01,3,3,0,0
PRT,1273,PSD,2013-12-13,2015-03-01,4,4,0,0
PRT,1273,PSD,2013-12-13,2015-04-01,8,8,0,0
PRT,1273,PSD,2013-12-13,2015-05-01,9,9,0,0
PRT,1273,PSD,2013-12-13,2015-06-01,6,5,1,0
PRT,1273,PSD,2013-12-13,2015-07-01,6,6,0,0
PRT,1273,PSD,2013-12-13,2015-08-01,5,5,0,0
PRT,1273,PSD,2013-12-13,2015-09-01,146,140,6,0
PRT,1273,PSD,2013-12-13,2015-10-01,99,93,6,0
PRT,1273,PSD,2013-12-13,2015-11-01,137,112,25,0
PRT,1273,PSD,2013-12-13,2015-12-01,62,62,0,0
PRT,1273,PSD,2013-12-13,2016-01-01,59,59,0,0
PRT,1273,PSD,2013-12-13,2016-02-01,90,90,0,0
PRT,1273,PSD,2013-12-13,2016-03-01,70,70,0,0
PRT,1273,PSD,2013-12-13,2016-04-01,114,114,0,0
PRT,1273,PSD,2013-12-13,2016-05-01,38,35,3,0
PRT,1273,PSD,2013-12-13,2016-06-01,39,37,2,0
PRT,1273,PSD,2013-12-13,2016-07-01,25,25,0,0
PRT,1273,PSD,2013-12-13,2016-08-01,21,21,0,0
PRT,1273,PSD,2013-12-13,2016-09-01,21,21,0,0
PRT,1273,PSD,2013-12-13,2016-10-01,16,16,0,0
PRT,1273,PSD,2013-12-13,2016-11-01,13,13,0,0
PRT,1273,PSD,2013-12-13,2016-12-01,12,12,0,0
PRT,1273,PSD,2013-12-13,2017-01-01,13,13,0,0
PRT,1273,PSD,2013-12-13,2017-02-01,7,7,0,0
PRT,1273,PSD,2013-12-13,2017-03-01,12,12,0,0
PRT,1273,PSD,2013-12-13,2017-04-01,17,15,0,2
PRT,1273,PSD,2013-12-13,2017-05-01,18,18,0,0
PRT,1273,PSD,2013-12-13,2017-06-01,23,22,0,1
PRT,1273,PSD,2013-12-13,2017-07-01,16,15,0,1
PRT,1273,PSD,2013-12-13,2017-08-01,7,7,0,0
PRT,1273,PSD,2013-12-13,2017-09-01,52,52,0,0
PRT,1273,PSD,2013-12-13,2017-10-01,6,6,0,0
PRT,1273,PSD,2013-12-13,2017-11-01,4,4,0,0
PRT,1273,PSD,2013-12-13,2017-12-01,3,3,0,0
PRT,1273,PSD,2013-12-13,2018-01-01,5,5,0,0
PRT,1273,PSD,2013-12-13,2018-02-01,15,12,0,3
PRT,1273,PSD,2013-12-13,2018-03-01,9,8,0,1
PRT,1273,PSD,2013-12-13,2018-04-01,13,1,0,12
PRT,1273,PSD,2013-12-13,2018-05-01,12,3,0,9
PRT,1273,PSD,2013-12-13,2018-06-01,5,3,0,2
PRT,1273,PSD,2013-12-13,2018-07-01,18,14,0,4
PRT,1273,PSD,2013-12-13,2018-08-01,3,0,0,3
PRT,1273,PSD,2013-12-13,2018-09-01,21,7,0,14
PRT,1273,PSD,2013-12-13,2018-10-01,12,3,0,9
PRT,1273,PSD,2013-12-13,2018-11-01,11,1,0,10
PRT,1273,PSD,2013-12-13,2018-12-01,12,1,1,10
PRT,1273,PSD,2013-12-13,2019-01-01,15,0,1,14
PRT,1273,PSD,2013-12-13,2019-02-01,14,2,2,10
PRT,1273,PSD,2013-12-13,2019-03-01,13,0,4,9
PRT,1273,PSD,2013-12-13,2019-04-01,11,0,4,7
PRT,1273,PSD,2013-12-13,2019-05-01,38,33,1,4
PRT,1273,PSD,2013-12-13,2019-06-01,2,0,1,1
PRT,1273,PSD,2013-12-13,2019-07-01,5,1,2,2
PRT,1273,PSD,2013-12-13,2019-08-01,4,0,0,4
PRT,1273,PSD,2013-12-13,2019-09-01,13,6,4,3
PRT,1273,PSD,2013-12-13,2019-10-01,26,5,0,21
PRT,1273,PSD,2013-12-13,2019-11-01,1,0,0,1
PRT,1273,PSD,2013-12-13,2019-12-01,1,0,0,1
PRT,1273,PSD,2013-12-13,2020-01-01,4,1,0,3
PRT,1273,PSD,2013-12-13,2020-02-01,12,3,0,9
PRT,1273,PSD,2013-12-13,2020-03-01,4,1,0,3
PRT,1273,PSD,2013-12-13,2020-04-01,4,0,0,4
PRT,1273,PSD,2013-12-13,2020-05-01,5,0,0,5
PRT,1273,PSD,2013-12-13,2020-06-01,10,0,0,10
PRT,1273,PSD,2013-12-13,2020-07-01,10,0,0,10
PRT,1273,PSD,2013-12-13,2020-08-01,2,0,0,2
PRT,1273,PSD,2013-12-13,2020-09-01,5,0,0,5
PRT,1273,PSD,2013-12-13,2020-10-01,5,0,0,5
PRT,1273,PSD,2013-12-13,2020-11-01,4,1,0,3
PRT,1273,PSD,2013-12-13,2020-12-01,4,0,0,4
PRT,1273,PSD,2013-12-13,2021-01-01,11,4,1,6
PRT,1273,PSD,2013-12-13,2021-02-01,6,2,2,2
PRT,1273,PSD,2013-12-13,2021-03-01,14,5,4,5
PRT,1273,PSD,2013-12-13,2021-04-01,27,18,8,1
PRT,1273,PSD,2013-12-13,2021-05-01,30,17,11,2
PRT,1273,PSD,2013-12-13,2021-06-01,25,16,8,1
PRT,1273,PSD,2013-12-13,2021-07-01,18,10,4,4
PRT,1273,PSD,2013-12-13,2021-08-01,20,11,5,4
PRT,1273,PSD,2013-12-13,2021-09-01,58,10,19,29
PRT,1273,PSD,2013-12-13,2021-10-01,15,8,6,1
PRT,1273,PSD,2013-12-13,2021-11-01,18,13,4,1
PRT,1273,PSD,2013-12-13,2021-12-01,29,19,9,1
PRT,1273,PSD,2013-12-13,2022-01-01,106,42,42,22
PRT,1273,PSD,2013-12-13,2022-02-01,18,12,5,1
PRT,1273,PSD,2013-12-13,2022-03-01,20,16,4,0
PRT,1273,PSD,2013-12-13,2022-04-01,26,20,3,3
PRT,1273,PSD,2013-12-13,2022-05-01,24,16,5,3
PRT,1273,PSD,2013-12-13,2022-06-01,21,13,2,6
PRT,1273,PSD,2013-12-13,2022-07-01,24,8,5,11
PRT,1273,PSD,2013-12-13,2022-08-01,17,2,3,12
PRT,1273,PSD,2013-12-13,2022-09-01,39,0,12,27
PRT,1273,PSD,2013-12-13,2022-10-01,32,0,6,26
PRT,1273,PSD,2013-12-13,2022-11-01,35,4,13,18
PRT,1273,PSD,2013-12-13,2022-12-01,37,3,14,20
PRT,1273,PSD,2013-12-13,2023-01-01,32,6,10,16
PRT,1273,PSD,2013-12-13,2023-02-01,30,5,8,17
PRT,1273,PSD,2013-12-13,2023-03-01,41,7,11,23
PRT,1273,PSD,2013-12-13,2023-04-01,39,11,11,17
PRT,1273,PSD,2013-12-13,2023-05-01,45,10,14,21
PRT,1273,PSD,2013-12-13,2023-06-01,41,10,7,24
PRT,1273,PSD,2013-12-13,2023-07-01,45,11,10,24
PRT,1273,PSD,2013-12-13,2023-08-01,40,11,17,12
PRT,1273,PSD,2013-12-13,2023-09-01,49,7,15,27
PRT,1273,PSD,2013-12-13,2023-10-01,67,9,22,36
PRT,1273,PSD,2013-12-13,2023-11-01,67,12,21,34
PRT,1273,PSD,2013-12-13,2023-12-01,68,14,22,32
PRT,1295,CDU,2015-09-21,2015-09-01,36,36,0,0
PRT,1295,CDU,2015-09-21,2015-10-01,6,6,0,0
PRT,1295,CDU,2015-09-21,2018-12-01,1,1,0,0
PRT,1295,CDU,2015-09-21,2019-01-01,7,7,0,0
PRT,1295,CDU,2015-09-21,2019-02-01,2,2,0,0
PRT,1295,CDU,2015-09-21,2019-03-01,8,8,0,0
PRT,1295,CDU,2015-09-21,2019-04-01,26,26,0,0
PRT,1295,CDU,2015-09-21,2019-05-01,92,89,3,0
PRT,1295,CDU,2015-09-21,2019-06-01,39,35,0,4
PRT,1295,CDU,2015-09-21,2019-07-01,53,49,1,3
PRT,1295,CDU,2015-09-21,2019-08-01,51,48,0,3
PRT,1295,CDU,2015-09-21,2019-09-01,211,109,30,72
PRT,1295,CDU,2015-09-21,2019-10-01,102,61,14,27
PRT,1295,CDU,2015-09-21,2021-04-01,24,24,0,0
PRT,1295,CDU,2015-09-21,2021-05-01,20,17,0,3
PRT,1295,CDU,2015-09-21,2021-06-01,5,3,0,2
PRT,1295,CDU,2015-09-21,2021-07-01,10,9,1,0
PRT,1295,CDU,2015-09-21,2021-08-01,14,12,0,2
PRT,1295,CDU,2015-09-21,2021-09-01,189,18,63,108
PRT,1295,CDU,2015-09-21,2021-11-01,5,0,0,5
PRT,1295,CDU,2015-09-21,2021-12-01,67,23,17,27
PRT,1295,CDU,2015-09-21,2022-01-01,178,31,89,58
PRT,1295,CDU,2015-09-21,2022-02-01,1,1,0,0
PRT,1295,CDU,2015-09-21,2022-03-01,18,14,3,1
PRT,1295,CDU,2015-09-21,2023-09-01,4,0,4,0
PRT,1295,CDU,2015-09-21,2023-12-01,45,2,17,26
PRT,1535,PEV,2019-06-22,2019-06-01,7,7,0,0
PRT,1535,PEV,2019-06-22,2019-07-01,80,46,0,34
PRT,1535,PEV,2019-06-22,2019-08-01,144,65,0,79
PRT,1535,PEV,2019-06-22,2019-09-01,352,146,0,206
PRT,1535,PEV,2019-06-22,2019-10-01,144,67,4,73
PRT,1535,PEV,2019-06-22,2019-11-01,123,95,1,27
PRT,1535,PEV,2019-06-22,2019-12-01,72,48,0,24
PRT,1535,PEV,2019-06-22,2020-01-01,91,65,0,26
PRT,1535,PEV,2019-06-22,2020-02-01,136,106,1,29
PRT,1535,PEV,2019-06-22,2020-03-01,90,79,0,11
PRT,1535,PEV,2019-06-22,2020-04-01,71,65,2,4
PRT,1535,PEV,2019-06-22,2020-05-01,90,71,11,8
PRT,1535,PEV,2019-06-22,2020-06-01,75,61,2,12
PRT,1535,PEV,2019-06-22,2020-07-01,56,43,1,12
PRT,1535,PEV,2019-06-22,2020-08-01,23,19,0,4
PRT,1535,PEV,2019-06-22,2020-09-01,68,48,0,20
PRT,1535,PEV,2019-06-22,2020-10-01,94,76,8,10
PRT,1535,PEV,2019-06-22,2020-11-01,94,81,8,5
PRT,1535,PEV,2019-06-22,2020-12-01,47,30,12,5
PRT,1535,PEV,2019-06-22,2021-01-01,77,53,9,15
PRT,1535,PEV,2019-06-22,2021-02-01,64,58,4,2
PRT,1535,PEV,2019-06-22,2021-03-01,70,60,3,7
PRT,1535,PEV,2019-06-22,2021-04-01,66,48,2,16
PRT,1535,PEV,2019-06-22,2021-05-01,82,42,14,26
PRT,1535,PEV,2019-06-22,2021-06-01,50,30,2,18
PRT,1535,PEV,2019-06-22,2021-07-01,47,34,0,13
PRT,1535,PEV,2019-06-22,2021-08-01,34,20,0,14
PRT,1535,PEV,2019-06-22,2021-09-01,53,25,0,28
PRT,1535,PEV,2019-06-22,2021-10-01,56,51,1,4
PRT,1535,PEV,2019-06-22,2021-11-01,43,33,1,9
PRT,1535,PEV,2019-06-22,2021-12-01,86,42,2,42
PRT,1535,PEV,2019-06-22,2022-01-01,145,50,6,89
PRT,1535,PEV,2019-06-22,2022-02-01,45,35,0,10
PRT,1535,PEV,2019-06-22,2022-03-01,43,31,2,10
PRT,1535,PEV,2019-06-22,2022-04-01,50,35,3,12
PRT,1535,PEV,2019-06-22,2022-05-01,59,37,2,20
PRT,1535,PEV,2019-06-22,2022-06-01,58,32,4,22
PRT,1535,PEV,2019-06-22,2022-07-01,75,45,6,24
PRT,1535,PEV,2019-06-22,2022-08-01,52,43,0,9
PRT,1535,PEV,2019-06-22,2022-09-01,55,34,6,15
PRT,1535,PEV,2019-06-22,2022-10-01,58,36,4,18
PRT,1535,PEV,2019-06-22,2022-11-01,52,26,4,22
PRT,1535,PEV,2019-06-22,2022-12-01,36,24,3,9
PRT,1535,PEV,2019-06-22,2023-01-01,35,21,3,11
PRT,1535,PEV,2019-06-22,2023-02-01,40,23,4,13
PRT,1535,PEV,2019-06-22,2023-03-01,61,30,3,28
PRT,1535,PEV,2019-06-22,2023-04-01,40,22,1,17
PRT,1535,PEV,2019-06-22,2023-05-01,70,36,5,29
PRT,1535,PEV,2019-06-22,2023-06-01,66,30,9,27
PRT,1535,PEV,2019-06-22,2023-07-01,55,24,8,23
PRT,1535,PEV,2019-06-22,2023-08-01,51,27,6,18
PRT,1535,PEV,2019-06-22,2023-09-01,48,32,4,12
PRT,1535,PEV,2019-06-22,2023-10-01,45,17,7,21
PRT,1535,PEV,2019-06-22,2023-11-01,48,20,7,21
PRT,1535,PEV,2019-06-22,2023-12-01,24,12,2,10
PRT,1781,PAN,2015-10-23,2015-10-01,2,2,0,0
PRT,1781,PAN,2015-10-23,2015-11-01,2,2,0,0
PRT,1781,PAN,2015-10-23,2015-12-01,3,3,0,0
PRT,1781,PAN,2015-10-23,2016-01-01,3,3,0,0
PRT,1781,PAN,2015-10-23,2016-02-01,13,13,0,0
PRT,1781,PAN,2015-10-23,2016-03-01,1,1,0,0
PRT,1781,PAN,2015-10-23,2016-04-01,5,5,0,0
PRT,1781,PAN,2015-10-23,2016-05-01,3,3,0,0
PRT,1781,PAN,2015-10-23,2016-06-01,2,2,0,0
PRT,1781,PAN,2015-10-23,2016-07-01,6,6,0,0
PRT,1781,PAN,2015-10-23,2016-08-01,5,4,1,0
PRT,1781,PAN,2015-10-23,2016-09-01,18,17,1,0
PRT,1781,PAN,2015-10-23,2016-10-01,9,9,0,0
PRT,1781,PAN,2015-10-23,2016-11-01,14,12,2,0
PRT,1781,PAN,2015-10-23,2016-12-01,7,5,2,0
PRT,1781,PAN,2015-10-23,2017-01-01,6,6,0,0
PRT,1781,PAN,2015-10-23,2017-02-01,2,2,0,0
PRT,1781,PAN,2015-10-23,2017-03-01,8,7,1,0
PRT,1781,PAN,2015-10-23,2017-04-01,5,5,0,0
PRT,1781,PAN,2015-10-23,2017-05-01,8,7,1,0
PRT,1781,PAN,2015-10-23,2017-06-01,2,0,2,0
PRT,1781,PAN,2015-10-23,2017-08-01,13,13,0,0
PRT,1781,PAN,2015-10-23,2017-09-01,25,22,3,0
PRT,1781,PAN,2015-10-23,2017-10-01,13,9,3,1
PRT,1781,PAN,2015-10-23,2017-11-01,9,9,0,0
PRT,1781,PAN,2015-10-23,2017-12-01,11,9,2,0
PRT,1781,PAN,2015-10-23,2018-01-01,8,7,0,1
PRT,1781,PAN,2015-10-23,2018-02-01,9,7,1,1
PRT,1781,PAN,2015-10-23,2018-03-01,14,13,0,1
PRT,1781,PAN,2015-10-23,2018-04-01,9,8,1,0
PRT,1781,PAN,2015-10-23,2018-05-01,13,13,0,0
PRT,1781,PAN,2015-10-23,2018-06-01,6,3,1,2
PRT,1781,PAN,2015-10-23,2018-07-01,12,11,0,1
PRT,1781,PAN,2015-10-23,2018-08-01,25,25,0,0
PRT,1781,PAN,2015-10-23,2018-09-01,36,25,3,8
PRT,1781,PAN,2015-10-23,2018-10-01,51,47,3,1
PRT,1781,PAN,2015-10-23,2018-11-01,26,26,0,0
PRT,1781,PAN,2015-10-23,2018-12-01,18,17,1,0
PRT,1781,PAN,2015-10-23,2019-01-01,34,30,0,4
PRT,1781,PAN,2015-10-23,2019-02-01,50,48,1,1
PRT,1781,PAN,2015-10-23,2019-03-01,34,28,2,4
PRT,1781,PAN,2015-10-23,2019-04-01,32,23,3,6
PRT,1781,PAN,2015-10-23,2019-05-01,46,34,1,11
PRT,1781,PAN,2015-10-23,2019-06-01,28,28,0,0
PRT,1781,PAN,2015-10-23,2019-07-01,42,26,11,5
PRT,1781,PAN,2015-10-23,2019-08-01,44,25,11,8
PRT,1781,PAN,2015-10-23,2019-09-01,153,111,28,14
PRT,1781,PAN,2015-10-23,2019-10-01,92,55,26,11
PRT,1781,PAN,2015-10-23,2019-11-01,81,51,26,4
PRT,1781,PAN,2015-10-23,2019-12-01,76,52,20,4
PRT,1781,PAN,2015-10-23,2020-01-01,74,50,21,3
PRT,1781,PAN,2015-10-23,2020-02-01,88,63,20,5
PRT,1781,PAN,2015-10-23,2020-03-01,124,90,23,11
PRT,1781,PAN,2015-10-23,2020-04-01,102,72,28,2
PRT,1781,PAN,2015-10-23,2020-05-01,103,77,26,0
PRT,1781,PAN,2015-10-23,2020-06-01,45,30,7,8
PRT,1781,PAN,2015-10-23,2020-07-01,50,38,10,2
PRT,1781,PAN,2015-10-23,2020-08-01,42,26,12,4
PRT,1781,PAN,2015-10-23,2020-09-01,39,27,6,6
PRT,1781,PAN,2015-10-23,2020-10-01,42,24,13,5
PRT,1781,PAN,2015-10-23,2020-11-01,60,41,10,9
